"ID","Rated_Person","extraversion1","agreeableness1","conscientiousness1","neuroticism1","openness1","extraversion2","agreeableness2","conscientiousness2","neuroticism2","openness2","attractiveness","sympathy","competence","assertiveness","trustworthyness","familarity","BFI_Extraversion","BFI_Neuroticism","BFI_Conscientiousness","BFI_Agreeableness","BFI_Openness","ExperimenterID","Experimenter_Sex"
"sub-NN08LM06","Participant",2,4,3,5,5,2,2,5,2,2,2,4,5,4,5,1,4,7,8,6,7,"OLMK","Female"
"sub-NN08LM06","Experimenter",1,4,1,4,3,5,1,5,2,3,5,5,5,3,5,1,6,6,6,5,6,"OLMK","Female"
"sub-NN09EN10","Participant",4,2,1,3,3,2,1,5,2,3,4,4,4,4,4,1,6,5,6,3,6,"OSDM","Male"
"sub-NN09EN10","Experimenter",2,5,4,2,5,4,2,4,4,1,4,5,4,4,5,1,6,6,8,7,6,"OSDM","Male"
"sub-NN09LM18","Experimenter",1,4,1,4,3,5,1,5,2,4,5,5,5,4,4,1,6,6,6,5,7,"KORB","Female"
"sub-NN09LM18","Participant",2,3,2,2,3,3,2,5,1,3,5,5,5,4,5,1,5,3,7,5,6,"KORB","Female"
"sub-NN09NS31","Experimenter",1,4,1,5,2,5,2,5,1,4,5,5,5,5,5,4,6,6,6,6,6,"GILX","Male"
"sub-NN09NS31","Participant",2,4,2,5,2,4,2,4,2,4,5,5,5,5,5,3,6,7,6,6,6,"GILX","Male"
"sub-NNANLM08","Experimenter",4,4,3,4,3,2,1,5,3,3,2,4,3,4,4,1,6,7,8,5,6,"OSDM","Male"
"sub-NNANLM08","Participant",1,3,1,4,2,4,2,4,2,3,4,5,4,4,5,1,5,6,5,5,5,"OSDM","Male"
"sub-NNTALD27","Participant",2,3,1,2,3,4,3,5,3,3,4,3,4,3,3,1,6,5,6,6,6,"GIDX","Male"
"sub-NNTALD27","Experimenter",1,3,1,4,3,4,1,4,1,3,4,4,4,4,4,1,5,5,5,4,6,"GIDX","Male"
"sub-NO05RT22","Experimenter",2,4,1,4,4,4,2,4,3,4,4,5,5,4,4,1,6,7,5,6,8,"BNLT","Female"
"sub-NO05RT22","Participant",4,4,2,4,1,2,1,5,4,4,4,4,4,2,5,1,6,8,7,5,5,"BNLT","Female"
"sub-NS05RO15","Experimenter",3,4,3,4,2,4,2,4,3,4,4,4,4,4,4,1,7,7,7,6,6,"BNJG","Female"
"sub-NS05RO15","Participant",5,4,1,3,2,1,1,5,4,2,4,5,5,2,5,1,6,7,6,5,4,"BNJG","Female"
"sub-NS09EL05","Experimenter",1,4,1,5,1,4,1,4,1,4,4,5,5,4,5,1,5,6,5,5,5,"OSJZ","Female"
"sub-NS09EL05","Participant",2,5,2,4,2,4,1,5,1,4,4,5,5,4,5,1,6,5,7,6,6,"OSJZ","Female"
"sub-NY04DT26","Participant",3,3,2,4,4,4,2,4,2,3,3,4,4,4,3,1,7,6,6,5,7,"MBSB","Female"
"sub-NY04DT26","Experimenter",2,3,2,3,3,4,2,4,2,3,4,4,4,3,3,1,6,5,6,5,6,"MBSB","Female"
"sub-NY05DI04","Experimenter",4,5,4,5,3,3,2,2,1,3,5,5,5,5,5,1,7,6,6,7,6,"HRBL","Male"
"sub-NY05DI04","Participant",4,4,2,4,3,4,1,5,2,3,2,4,5,4,4,1,8,6,7,5,6,"HRBL","Male"
"sub-NY07AS30","Experimenter",1,5,1,5,3,3,1,5,2,3,3,5,5,2,4,3,4,7,6,6,6,"KOJK","Male"
"sub-NY07AS30","Participant",1,4,1,5,3,5,4,5,2,4,3,4,4,5,4,3,6,7,6,8,7,"KOJK","Male"
"sub-NZ04EN16","Experimenter",1,4,2,5,2,4,1,5,1,4,3,5,5,5,5,1,5,6,7,5,6,"KOYX","Male"
"sub-NZ04EN16","Participant",4,5,3,4,4,2,2,5,4,2,2,4,4,2,4,1,6,8,8,7,6,"KOYX","Male"
"sub-NZ06AS05","Participant",2,5,2,4,2,2,1,4,3,4,2,4,4,3,5,1,4,7,6,6,6,"KOJK","Male"
"sub-NZ06AS05","Experimenter",2,3,2,4,3,4,2,4,2,3,4,5,4,3,4,1,6,6,6,5,6,"KOJK","Male"
"sub-NZ09ER04","Participant",4,4,2,4,3,2,1,4,3,3,4,5,4,4,5,1,6,7,6,5,6,"BNJG","Female"
"sub-NZ09ER04","Experimenter",3,5,2,4,3,4,2,5,2,4,5,5,5,4,4,1,7,6,7,7,7,"BNJG","Female"
"sub-OA09ID13","Participant",3,2,3,2,4,2,2,2,3,3,4,4,3,2,4,3,5,5,5,4,7,"HWCP","Female"
"sub-OA09ID13","Experimenter",1,4,1,2,1,5,1,5,1,5,4,5,5,4,5,3,6,3,6,5,6,"HWCP","Female"
"sub-OF06ER05","Experimenter",1,5,1,5,1,5,1,5,1,5,4,5,5,5,5,1,6,6,6,6,6,"OLMK","Female"
"sub-OF06ER05","Participant",2,5,3,5,2,4,1,4,1,4,3,5,4,4,5,1,6,6,7,6,6,"OLMK","Female"
"sub-OH05NK29","Experimenter",2,4,2,4,3,4,2,4,1,4,5,5,5,5,5,1,6,5,6,6,7,"GISY","Female"
"sub-OH05NK29","Participant",3,4,3,4,2,4,2,3,3,3,4,4,4,3,4,1,7,7,6,6,5,"GISY","Female"
"sub-OL05ID16","Participant",3,2,2,4,3,4,3,4,3,2,3,4,4,4,3,1,7,7,6,5,5,"HRLO","Female"
"sub-OL05ID16","Experimenter",1,3,1,4,2,4,3,5,1,3,4,5,5,4,4,1,5,5,6,6,5,"HRLO","Female"
"sub-OL05ID17","Participant",1,4,1,4,2,5,1,5,1,4,4,5,5,5,5,1,6,5,6,5,6,"KOTK","Male"
"sub-OL05ID17","Experimenter",2,4,2,3,3,4,1,4,1,3,4,5,4,3,5,1,6,4,6,5,6,"KOTK","Male"
"sub-OM09ER11","Experimenter",4,5,2,5,3,3,1,5,3,3,3,4,5,4,4,1,7,8,7,6,6,"MBLL","Male"
"sub-OM09ER11","Participant",4,3,2,4,3,3,3,4,3,3,4,3,3,2,3,1,7,7,6,6,6,"MBLL","Male"
"sub-ON04OR02","Experimenter",5,4,1,5,3,4,1,5,3,3,2,4,5,4,4,1,9,8,6,5,6,"WBNB","Male"
"sub-ON04OR02","Participant",4,3,3,2,3,2,2,3,3,3,3,3,3,4,3,1,6,5,6,5,6,"WBNB","Male"
"sub-ON05EL22","Participant",2,3,2,5,1,4,2,4,1,5,4,5,5,3,4,1,6,6,6,5,6,"DDEL","Male"
"sub-ON05EL22","Experimenter",1,4,1,5,1,4,3,4,1,4,4,4,4,4,4,1,5,6,5,7,5,"DDEL","Male"
"sub-ON06US07","Participant",1,5,2,5,2,5,2,4,1,4,2,3,4,3,4,1,6,6,6,7,6,"WBDX","Male"
"sub-ON06US07","Experimenter",1,5,1,5,3,4,1,4,3,3,4,5,5,3,4,1,5,8,5,6,6,"WBDX","Male"
"sub-OO00OO00","Experimenter",4,4,3,3,2,3,2,4,4,4,4,5,4,3,4,1,7,7,7,6,6,"HRBL","Male"
"sub-OO00OO00","Participant",2,4,4,4,2,4,3,2,3,4,3,4,4,4,4,1,6,7,6,7,6,"HRBL","Male"
"sub-OO06EL19","Experimenter",3,4,1,4,3,4,1,5,3,3,3,5,4,3,5,1,7,7,6,5,6,"MBLL","Male"
"sub-OO06EL19","Participant",2,2,2,4,2,4,2,4,3,4,5,5,4,4,5,1,6,7,6,4,6,"MBLL","Male"
"sub-OS04ON05","Participant",3,2,2,3,5,3,3,2,4,2,3,5,2,2,5,1,6,7,4,5,7,"HWHG","Male"
"sub-OS04ON05","Experimenter",1,3,1,4,1,5,1,4,1,3,3,5,4,4,5,1,6,5,5,4,4,"HWHG","Male"
"sub-OW06NZ10","Participant",2,4,3,4,2,4,1,4,2,3,3,4,3,3,3,1,6,6,7,5,5,"OLPG","Male"
"sub-OW06NZ10","Experimenter",1,5,1,5,1,5,1,5,1,5,4,5,5,4,5,1,6,6,6,6,6,"OLPG","Male"
"sub-OW07RK26","Participant",5,2,2,3,4,1,1,3,4,2,5,3,3,2,3,1,6,7,5,3,6,"HWCP","Female"
"sub-OW07RK26","Experimenter",2,4,1,4,2,4,1,4,2,4,5,5,5,5,5,1,6,6,5,5,6,"HWCP","Female"
"sub-PE06US28","Experimenter",3,3,1,5,3,4,1,5,1,3,3,4,5,4,5,1,7,6,6,4,6,"GISX","Female"
"sub-PE06US28","Participant",4,2,1,5,1,2,3,4,3,3,2,4,4,2,4,1,6,8,5,5,4,"GISX","Female"
"sub-PF04ER19","Experimenter",2,4,2,5,3,4,1,4,1,3,4,4,4,3,4,1,6,6,6,5,6,"KOTK","Male"
"sub-PF04ER19","Participant",4,2,3,2,4,4,2,3,3,2,2,4,4,3,3,1,8,5,6,4,6,"KOTK","Male"
"sub-PI03AN12","Participant",4,3,1,4,1,3,1,5,2,5,2,5,5,2,5,1,7,6,6,4,6,"KOMB","Female"
"sub-PI03AN12","Experimenter",1,4,3,4,2,5,1,5,2,3,4,5,4,3,4,1,6,6,8,5,5,"KOMB","Female"
"sub-PP04PH22","Participant",2,4,2,3,2,3,2,4,3,4,4,5,4,4,4,1,5,6,6,6,6,"MBLL","Male"
"sub-PP04PH22","Experimenter",4,4,3,4,3,3,2,4,4,3,3,4,4,3,4,1,7,8,7,6,6,"MBLL","Male"
"sub-PP05RT22","Experimenter",1,5,1,5,3,4,1,5,1,3,4,5,4,3,5,1,5,6,6,6,6,"HRBL","Male"
"sub-PP05RT22","Participant",2,4,2,5,3,4,3,5,2,3,3,4,5,5,4,1,6,7,7,7,6,"HRBL","Male"
"sub-PP06RD20","Experimenter",3,4,1,4,4,4,2,5,3,4,4,5,5,2,5,1,7,7,6,6,8,"WBBL","Female"
"sub-PP06RD20","Participant",3,4,1,4,3,3,1,5,2,3,3,5,5,4,5,1,6,6,6,5,6,"WBBL","Female"
"sub-PP07AS29","Participant",4,3,2,3,2,1,2,3,4,4,3,2,3,2,3,1,5,7,5,5,6,"HWCP","Female"
"sub-PP07AS29","Experimenter",3,4,2,4,2,4,2,5,2,3,4,4,4,4,4,1,7,6,7,6,5,"HWCP","Female"
"sub-PP08ER08","Participant",5,1,5,5,3,3,3,3,1,1,2,2,3,2,2,1,8,6,8,4,4,"HWJM","Male"
"sub-PP08ER08","Experimenter",1,4,1,4,3,5,1,5,4,4,3,5,5,4,5,1,6,8,6,5,7,"HWJM","Male"
"sub-PT05RT01","Experimenter",3,3,2,4,3,4,2,5,2,3,4,5,5,4,4,1,7,6,7,5,6,"KOTK","Male"
"sub-PT05RT01","Participant",2,4,2,4,1,4,1,4,1,5,2,4,4,3,5,1,6,5,6,5,6,"KOTK","Male"
"sub-PT06AR17","Experimenter",1,5,1,5,2,4,1,5,1,4,3,5,5,4,4,1,5,6,6,6,6,"HRBL","Male"
"sub-PT06AR17","Participant",1,5,1,3,2,5,1,5,2,5,5,5,4,4,5,1,6,5,6,6,7,"HRBL","Male"
"sub-RA04AN25","Participant",2,3,2,5,4,4,3,5,2,3,4,5,5,4,5,4,6,7,7,6,7,"BNCF","Female"
"sub-RA04AN25","Experimenter",4,4,1,2,5,3,4,5,4,3,4,5,5,5,5,4,7,6,6,8,8,"BNCF","Female"
"sub-RA05ER30","Participant",3,2,3,2,4,3,4,4,3,2,2,4,4,3,4,1,6,5,7,6,6,"OLMK","Female"
"sub-RA05ER30","Experimenter",2,4,2,4,3,4,2,4,2,3,4,4,4,4,4,1,6,6,6,6,6,"OLMK","Female"
"sub-RA07LF09","Participant",2,3,2,4,1,5,4,4,2,3,5,5,5,5,5,4,7,6,6,7,4,"HWHG","Male"
"sub-RA07LF09","Experimenter",4,4,1,5,2,4,1,5,1,4,5,5,5,4,5,4,8,6,6,5,6,"HWHG","Male"
"sub-RASUAN07","Experimenter",2,4,2,4,2,3,2,4,2,3,4,4,4,4,4,1,5,6,6,6,5,"DDKB","Female"
"sub-RASUAN07","Participant",2,3,3,4,3,4,1,4,1,3,5,5,5,4,5,1,6,5,7,4,6,"DDKB","Female"
"sub-RF09EL18","Experimenter",4,4,2,4,3,4,1,5,2,4,3,4,5,4,5,1,8,6,7,5,7,"DDEL","Male"
"sub-RF09EL18","Participant",4,2,3,4,5,3,4,5,2,2,4,5,3,2,3,1,7,6,8,6,7,"DDEL","Male"
"sub-RG05AS08","Experimenter",1,3,1,4,2,5,4,4,2,4,4,5,5,5,4,3,6,6,5,7,6,"BNCF","Female"
"sub-RG05AS08","Participant",2,5,2,5,3,4,1,4,1,4,4,5,4,4,5,4,6,6,6,6,7,"BNCF","Female"
"sub-RG05ER27","Participant",4,2,2,2,3,2,2,4,4,3,1,4,3,2,4,1,6,6,6,4,6,"KOJK","Male"
"sub-RG05ER27","Experimenter",2,3,2,3,2,3,2,5,3,4,4,5,4,4,5,1,5,6,7,5,6,"KOJK","Male"
"sub-RG05RE29","Experimenter",2,4,2,4,3,4,1,4,3,3,4,4,4,3,4,1,6,7,6,5,6,"OLPG","Male"
"sub-RG05RE29","Participant",2,3,2,4,2,3,2,4,2,3,4,4,4,4,4,1,5,6,6,5,5,"OLPG","Male"
"sub-RG05RS16","Experimenter",1,4,1,4,2,5,2,5,1,4,5,5,5,5,5,2,6,5,6,6,6,"KORB","Female"
"sub-RG05RS16","Participant",1,3,2,1,1,4,1,5,1,3,5,5,5,5,5,1,5,2,7,4,4,"KORB","Female"
"sub-RG06AS09","Experimenter",1,4,1,4,3,5,1,5,1,4,4,5,5,4,5,1,6,5,6,5,7,"OLMK","Female"
"sub-RG06AS09","Participant",4,4,1,4,4,2,2,4,3,2,4,4,4,3,5,1,6,7,5,6,6,"OLMK","Female"
"sub-RG07FR07","Participant",2,3,4,3,3,2,2,4,3,3,3,4,4,3,4,1,4,6,8,5,6,"HWCS","Female"
"sub-RG07FR07","Experimenter",3,5,1,3,3,4,1,5,3,3,4,5,4,3,5,1,7,6,6,6,6,"HWCS","Female"
"sub-RG07US04","Experimenter",4,3,1,4,3,4,1,4,1,3,3,4,5,3,4,1,8,5,5,4,6,"BNCF","Female"
"sub-RG07US04","Participant",4,2,3,3,3,2,2,4,2,4,2,2,4,3,3,1,6,5,7,4,7,"BNCF","Female"
"sub-RG09ER19","Experimenter",2,4,1,5,3,4,1,5,1,3,4,5,5,4,5,1,6,6,6,5,6,"WBDX","Male"
"sub-RG09ER19","Participant",2,4,2,4,2,4,2,4,2,4,4,4,4,3,4,1,6,6,6,6,6,"WBDX","Male"
"sub-RG09IN01","Experimenter",2,4,1,4,4,5,1,4,1,4,4,5,4,4,5,1,7,5,5,5,8,"DDEX","Female"
"sub-RG09IN01","Participant",2,3,2,4,1,4,3,4,2,4,4,4,4,4,3,1,6,6,6,6,5,"DDEX","Female"
"sub-RI04ZA30","Participant",1,3,1,5,1,5,3,3,5,5,4,5,5,5,4,3,6,10,4,6,6,"HWJM","Male"
"sub-RI04ZA30","Experimenter",4,4,3,4,3,5,2,3,3,3,4,3,4,4,4,3,9,7,6,6,6,"HWJM","Male"
"sub-RI05NK29","Participant",1,4,1,5,2,5,1,4,4,3,4,5,4,4,5,1,6,9,5,5,5,"BNJG","Female"
"sub-RI05NK29","Experimenter",2,4,2,4,3,4,1,4,1,3,3,5,4,4,4,1,6,5,6,5,6,"BNJG","Female"
"sub-RI06ZI02","Participant",4,4,2,4,2,3,1,5,3,3,4,5,4,3,5,1,7,7,7,5,5,"OSSM","Female"
"sub-RI06ZI02","Experimenter",3,4,2,5,2,4,2,5,1,4,5,5,5,4,5,1,7,6,7,6,6,"OSSM","Female"
"sub-RK05EF01","Experimenter",2,4,1,4,3,4,1,4,3,3,4,5,4,3,4,1,6,7,5,5,6,"KOMB","Female"
"sub-RK05EF01","Participant",4,3,1,4,2,3,1,4,4,2,2,5,3,2,5,1,7,8,5,4,4,"KOMB","Female"
"sub-RM04EN07","Experimenter",2,4,2,5,1,3,2,5,2,4,3,5,5,3,4,1,5,7,7,6,5,"HRBL","Male"
"sub-RM04EN07","Participant",1,5,1,4,1,4,1,5,2,5,5,5,4,4,5,1,5,6,6,6,6,"HRBL","Male"
"sub-RM06LD02","Participant",2,3,3,2,3,4,1,4,4,3,2,5,3,3,4,1,6,6,7,4,6,"KOMB","Female"
"sub-RM06LD02","Experimenter",1,3,2,4,3,4,2,4,4,3,2,4,4,3,4,1,5,8,6,5,6,"KOMB","Female"
"sub-RN05NG13","Participant",2,4,1,4,1,4,1,4,1,4,4,4,4,4,4,1,6,5,5,5,5,"KOYX","Male"
"sub-RN05NG13","Experimenter",3,4,1,5,2,5,3,5,1,4,4,5,5,5,5,1,8,6,6,7,6,"KOYX","Male"
"sub-RN07AS10","Experimenter",1,5,1,5,3,5,2,5,1,5,5,5,5,5,5,1,6,6,6,7,8,"MBSB","Female"
"sub-RN07AS10","Participant",2,3,2,4,4,4,2,4,2,2,3,4,4,5,4,1,6,6,6,5,6,"MBSB","Female"
"sub-RN10AN23","Experimenter",1,5,3,5,3,5,2,4,1,4,4,5,4,5,5,1,6,6,7,7,7,"BNMR","Male"
"sub-RN10AN23","Participant",2,4,1,4,3,4,2,5,3,3,5,5,5,5,5,1,6,7,6,6,6,"BNMR","Male"
"sub-RO06AN18","Participant",4,2,2,4,2,3,1,4,2,4,4,4,5,5,5,1,7,6,6,3,6,"BNMR","Male"
"sub-RO06AN18","Experimenter",1,5,2,4,1,5,2,5,1,4,4,5,5,5,5,1,6,5,7,7,5,"BNMR","Male"
"sub-RO07RD30","Participant",2,5,4,2,3,4,1,3,2,3,4,5,2,2,4,1,6,4,7,6,6,"OSJZ","Female"
"sub-RO07RD30","Experimenter",1,5,1,5,3,5,1,5,1,5,3,5,5,5,5,1,6,6,6,6,8,"OSJZ","Female"
"sub-RR07ER20","Experimenter",2,5,4,4,2,4,2,4,4,2,4,5,4,2,4,4,6,8,8,7,4,"HWJM","Male"
"sub-RR07ER20","Participant",1,5,4,3,1,5,1,2,2,5,4,5,3,4,5,3,6,5,6,6,6,"HWJM","Male"
"sub-RR08RD16","Experimenter",3,3,1,4,3,4,1,4,2,3,5,5,3,3,4,1,7,6,5,4,6,"GISY","Female"
"sub-RR08RD16","Participant",2,4,2,4,3,4,2,3,2,4,4,4,4,3,4,1,6,6,5,6,7,"GISY","Female"
"sub-RS05US01","Participant",2,3,4,2,3,4,3,2,4,3,3,4,3,4,4,1,6,6,6,6,6,"OLRX","Male"
"sub-RS05US01","Experimenter",2,4,1,5,3,5,2,5,1,3,3,4,5,4,4,1,7,6,6,6,6,"OLRX","Male"
"sub-RS06RS22","Participant",3,3,1,3,3,4,4,4,2,3,2,3,3,2,4,2,7,5,5,7,6,"DDKB","Female"
"sub-RS06RS22","Experimenter",4,4,1,2,3,4,2,5,2,3,4,4,4,3,5,2,8,4,6,6,6,"DDKB","Female"
"sub-RS07LF20","Participant",1,4,3,2,2,5,1,4,2,3,4,5,4,4,4,3,6,4,7,5,5,"KORB","Female"
"sub-RS07LF20","Experimenter",3,4,2,2,3,4,3,4,4,3,5,5,5,4,5,4,7,6,6,7,6,"KORB","Female"
"sub-RS07NY01","Experimenter",2,4,1,5,3,5,1,5,1,3,4,5,5,4,5,1,7,6,6,5,6,"HRLO","Female"
"sub-RS07NY01","Participant",2,2,2,4,3,3,4,4,2,3,3,4,4,4,4,1,5,6,6,6,6,"HRLO","Female"
"sub-RT04KE01","Experimenter",1,4,2,4,3,4,3,4,1,3,3,5,5,5,5,1,5,5,6,7,6,"OSNB","Male"
"sub-RT04KE01","Participant",2,4,2,4,3,3,3,4,2,3,4,3,4,4,4,1,5,6,6,7,6,"OSNB","Male"
"sub-RT05EL10","Participant",1,5,1,4,1,4,2,4,2,4,4,5,4,4,5,1,5,6,5,7,5,"HRBL","Male"
"sub-RT05EL10","Experimenter",2,4,2,5,2,4,2,5,2,4,3,4,5,4,5,1,6,7,7,6,6,"HRBL","Male"
"sub-RT05LD05","Participant",4,3,2,4,4,2,1,5,2,2,3,4,4,3,4,1,6,6,7,4,6,"DDAX","Female"
"sub-RT05LD05","Experimenter",1,4,1,5,3,4,1,5,2,4,4,4,4,4,4,1,5,7,6,5,7,"DDAX","Female"
"sub-RT06AK01","Experimenter",3,3,1,4,3,4,2,5,2,3,3,4,5,4,3,1,7,6,6,5,6,"GILX","Male"
"sub-RT06AK01","Participant",2,3,2,4,3,4,2,4,3,3,1,4,4,4,2,1,6,7,6,5,6,"GILX","Male"
"sub-RT06AN02","Experimenter",1,4,1,5,3,4,2,5,1,4,4,5,5,4,5,1,5,6,6,6,7,"DDAX","Female"
"sub-RT06AN02","Participant",4,4,3,4,2,4,2,3,2,4,3,5,4,4,5,1,8,6,6,6,6,"DDAX","Female"
"sub-RT06NZ04","Participant",2,4,3,4,2,4,1,4,1,5,1,4,3,3,4,1,6,5,7,5,7,"KOTK","Male"
"sub-RT06NZ04","Experimenter",2,4,1,5,3,4,1,5,2,3,3,5,5,4,5,1,6,7,6,5,6,"KOTK","Male"
"sub-RT06US12","Participant",2,4,3,5,3,2,3,4,4,3,3,4,3,2,5,1,4,9,7,7,6,"KOJK","Male"
"sub-RT06US12","Experimenter",2,3,4,5,3,4,2,4,1,3,3,4,4,4,4,1,6,6,8,5,6,"KOJK","Male"
"sub-RT07LD06","Experimenter",4,5,1,4,3,5,1,5,2,4,5,5,5,4,4,1,9,6,6,6,7,"OSJZ","Female"
"sub-RT07LD06","Participant",4,5,1,4,2,4,2,5,2,3,4,5,5,5,5,1,8,6,6,7,5,"OSJZ","Female"
"sub-RT09CH24","Experimenter",2,4,3,3,3,4,2,4,3,3,3,5,4,3,5,1,6,6,7,6,6,"DDEX","Female"
"sub-RT09CH24","Participant",2,5,2,2,2,4,2,4,2,4,4,4,4,3,4,1,6,4,6,7,6,"DDEX","Female"
"sub-RY09AS13","Participant",2,3,3,4,3,4,1,4,3,3,4,5,3,3,4,1,6,7,7,4,6,"KOMB","Female"
"sub-RY09AS13","Experimenter",1,4,1,4,3,5,1,5,2,3,3,4,3,3,4,1,6,6,6,5,6,"KOMB","Female"
"sub-RYRAAN26","Participant",2,4,1,4,4,4,2,5,2,3,4,5,5,5,5,1,6,6,6,6,7,"BNMR","Male"
"sub-RYRAAN26","Experimenter",1,5,1,5,1,5,1,5,1,5,4,5,5,5,5,1,6,6,6,6,6,"BNMR","Male"
"sub-RZ05ND19","Participant",4,4,2,4,3,3,1,4,3,3,4,4,4,3,4,3,7,7,6,5,6,"WBBL","Female"
"sub-RZ05ND19","Experimenter",1,3,1,5,1,4,1,4,1,3,5,5,5,5,5,4,5,6,5,4,4,"WBBL","Female"
"sub-RZ06AN15","Experimenter",4,3,4,4,2,4,1,4,5,3,3,4,4,2,4,1,8,9,8,4,5,"MBLL","Male"
"sub-RZ06AN15","Participant",2,4,1,4,2,4,2,4,2,4,4,5,4,4,5,1,6,6,5,6,6,"MBLL","Male"
"sub-RZ06AS07","Experimenter",1,5,1,5,2,4,2,5,2,4,5,5,5,4,5,1,5,7,6,7,6,"BNLT","Female"
"sub-RZ06AS07","Participant",1,4,2,4,1,4,1,3,1,4,4,5,5,4,5,1,5,5,5,5,5,"BNLT","Female"
"sub-RZ07AR20","Experimenter",1,4,1,4,2,4,2,4,2,4,4,4,4,4,4,1,5,6,5,6,6,"MBSB","Female"
"sub-RZ07AR20","Participant",2,4,2,5,3,4,1,5,1,3,4,5,5,5,5,1,6,6,7,5,6,"MBSB","Female"
"sub-SA04AV01","Participant",2,5,1,5,1,5,1,4,2,5,3,5,3,3,5,1,7,7,5,6,6,"OLMK","Female"
"sub-SA04AV01","Experimenter",1,5,1,5,1,5,1,5,1,4,5,5,5,5,5,1,6,6,6,6,5,"OLMK","Female"
"sub-SA05AH22","Experimenter",1,4,3,4,3,4,3,4,1,3,4,4,4,4,4,1,5,5,7,7,6,"GILX","Male"
"sub-SA05AH22","Participant",5,4,3,3,3,2,2,4,4,3,3,4,4,2,4,1,7,7,7,6,6,"GILX","Male"
"sub-SE04ER16","Experimenter",1,4,1,5,3,4,1,5,1,3,3,4,4,3,5,1,5,6,6,5,6,"HRBL","Male"
"sub-SE04ER16","Participant",4,4,1,5,2,2,1,5,1,3,4,3,5,4,4,1,6,6,6,5,5,"HRBL","Male"
"sub-SE05AS26","Experimenter",2,4,1,4,2,5,1,5,2,4,4,5,5,5,5,1,7,6,6,5,6,"DDEL","Male"
"sub-SE05AS26","Participant",5,2,2,3,4,2,4,5,4,2,4,4,4,2,5,1,7,7,7,6,6,"DDEL","Male"
"sub-SE05EN28","Participant",5,3,2,5,3,2,2,4,3,2,3,4,4,2,3,1,7,8,6,5,5,"DDAX","Female"
"sub-SE05EN28","Experimenter",1,4,2,4,1,4,1,5,1,4,4,5,5,4,5,1,5,5,7,5,5,"DDAX","Female"
"sub-SE05ER07","Experimenter",1,3,1,4,3,4,1,5,2,3,3,5,4,4,5,2,5,6,6,4,6,"HRLO","Female"
"sub-SE05ER07","Participant",2,3,2,4,1,4,2,4,2,4,3,4,4,3,4,1,6,6,6,5,5,"HRLO","Female"
"sub-SE05NT27","Experimenter",3,4,1,4,3,4,1,5,1,3,5,5,5,3,5,1,7,5,6,5,6,"HWCS","Female"
"sub-SE05NT27","Participant",5,3,3,4,3,2,2,4,3,3,4,4,4,3,4,1,7,7,7,5,6,"HWCS","Female"
"sub-SE05US15","Experimenter",1,4,1,4,2,5,1,5,1,3,5,5,5,5,5,3,6,5,6,5,5,"KORB","Female"
"sub-SE05US15","Participant",1,5,1,4,3,4,1,5,3,3,5,5,4,4,5,2,5,7,6,6,6,"KORB","Female"
"sub-SE05ZI24","Participant",2,5,1,4,3,5,2,3,2,4,5,5,4,3,5,1,7,6,4,7,7,"HWCP","Female"
"sub-SE05ZI24","Experimenter",1,3,1,4,3,5,1,5,1,3,5,5,5,5,5,1,6,5,6,4,6,"HWCP","Female"
"sub-SE06AM29","Participant",4,2,4,5,4,2,5,2,5,4,2,4,2,2,3,1,6,10,6,7,8,"DDEL","Male"
"sub-SE06AM29","Experimenter",1,4,1,4,2,5,1,5,3,3,4,5,4,4,4,1,6,7,6,5,5,"DDEL","Male"
"sub-SE06AN02","Participant",3,2,2,4,2,3,1,5,3,3,4,4,4,4,4,1,6,7,7,3,5,"OSDM","Male"
"sub-SE06AN02","Experimenter",2,3,3,4,3,4,3,4,3,3,3,4,4,3,3,1,6,7,7,6,6,"OSDM","Male"
"sub-SE06NS17","Participant",4,3,1,3,4,4,2,4,4,2,3,4,4,3,5,1,8,7,5,5,6,"GISX","Female"
"sub-SE06NS17","Experimenter",2,3,1,4,2,4,2,5,1,3,3,5,4,4,5,1,6,5,6,5,5,"GISX","Female"
"sub-SH06RA18","Experimenter",2,3,2,4,2,2,4,4,3,2,5,4,4,4,4,1,4,7,6,7,4,"GISX","Female"
"sub-SH06RA18","Participant",1,3,1,4,2,5,2,4,1,3,4,5,5,4,4,1,6,5,5,5,5,"GISX","Female"
"sub-SH08EM27","Participant",4,3,4,4,2,2,1,2,3,2,3,4,3,2,4,1,6,7,6,4,4,"OSJZ","Female"
"sub-SH08EM27","Experimenter",2,4,2,4,3,4,2,4,3,3,3,5,4,4,5,1,6,7,6,6,6,"OSJZ","Female"
"sub-SI09ON11","Participant",3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,1,7,6,6,6,6,"WBDM","Female"
"sub-SI09ON11","Experimenter",2,2,3,4,3,4,1,3,3,3,4,4,4,3,4,1,6,7,6,3,6,"WBDM","Female"
"sub-SS04PH05","Participant",2,4,1,3,1,2,1,4,4,5,5,5,5,4,5,1,4,7,5,5,6,"BNMR","Male"
"sub-SS04PH05","Experimenter",1,5,1,2,2,5,1,5,1,3,5,5,5,3,5,1,6,3,6,6,5,"BNMR","Male"
"sub-SS05HA21","Experimenter",1,4,2,4,2,5,2,4,2,3,4,5,4,4,4,1,6,6,6,6,5,"BNMR","Male"
