Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FZ,P3_PZ,FMT_FZ
250,0,1,0.43688,sub-AN03EU29,Hamburg_Riesel,HRBL,-68.2606,5.5136,7.3646
251,0.33,1,0.37009,sub-AN03EU29,Hamburg_Riesel,HRBL,-16.4381,13.9817,-2.7936
252,1,1,0.32484,sub-AN03EU29,Hamburg_Riesel,HRBL,-15.3032,-3.8947,-7.0388
253,1,1,0.29858,sub-AN03EU29,Hamburg_Riesel,HRBL,20.1911,-20.8573,-3.2103
254,0,1,0.42448,sub-AN03EU29,Hamburg_Riesel,HRBL,12.4829,-22.3266,-7.7328
255,1,1,0.27569,sub-AN03EU29,Hamburg_Riesel,HRBL,-34.5023,-24.2287,-10.4351
256,1,1,0.25167,sub-AN03EU29,Hamburg_Riesel,HRBL,-30.078,3.564,-0.18291
257,0,1,0.40688,sub-AN03EU29,Hamburg_Riesel,HRBL,-28.4758,-13.6881,-4.0349
258,0,1,0.40383,sub-AN03EU29,Hamburg_Riesel,HRBL,-36.0425,-7.7214,7.7549
259,0.33,1,0.29524,sub-AN03EU29,Hamburg_Riesel,HRBL,-77.7841,11.0691,-7.5278
260,1,1,0.32759,sub-AN03EU29,Hamburg_Riesel,HRBL,-13.5814,-23.4291,3.8721
261,0.66,1,0.29869,sub-AN03EU29,Hamburg_Riesel,HRBL,-45.3863,6.843,2.4564
262,0.33,1,0.30792,sub-AN03EU29,Hamburg_Riesel,HRBL,-71.1531,-3.9085,4.3435
263,1,1,0.28948,sub-AN03EU29,Hamburg_Riesel,HRBL,24.4848,10.2853,2.8817
264,1,1,0.28909,sub-AN03EU29,Hamburg_Riesel,HRBL,-37.4159,6.7758,-7.2725
265,1,1,0.2568,sub-AN03EU29,Hamburg_Riesel,HRBL,-4.3479,20.8965,1.9721
267,0.33,1,0.35638,sub-AN03EU29,Hamburg_Riesel,HRBL,-16.3951,8.0523,-0.30954
268,1,1,0.3241,sub-AN03EU29,Hamburg_Riesel,HRBL,-32.9661,-8.0429,-2.6923
269,1,1,0.38461,sub-AN03EU29,Hamburg_Riesel,HRBL,-3.2924,-3.6381,-2.0075
270,1,1,0.45088,sub-AN03EU29,Hamburg_Riesel,HRBL,-7.5735,0.34772,-3.4094
271,1,1,0.40756,sub-AN03EU29,Hamburg_Riesel,HRBL,70.1104,-29.1668,-7.5369
272,0.66,1,0.32006,sub-AN03EU29,Hamburg_Riesel,HRBL,-27.4517,-15.9672,-1.5868
273,0.33,1,0.32822,sub-AN03EU29,Hamburg_Riesel,HRBL,-2.5951,11.1726,1.5498
274,0.33,1,0.44022,sub-AN03EU29,Hamburg_Riesel,HRBL,-11.0718,9.5929,-6.392
275,0,1,0.46182,sub-AN03EU29,Hamburg_Riesel,HRBL,-27.9519,-4.0749,-2.8359
276,1,1,0.29741,sub-AN03EU29,Hamburg_Riesel,HRBL,21.3524,9.8036,0.17795
277,0,1,0.34435,sub-AN03EU29,Hamburg_Riesel,HRBL,-1.1188,-6.9273,5.4445
278,0.33,1,0.46041,sub-AN03EU29,Hamburg_Riesel,HRBL,-55.1055,9.8748,1.0421
279,0,1,0.41593,sub-AN03EU29,Hamburg_Riesel,HRBL,-22.362,-13.8856,-2.7144
280,1,1,0.28389,sub-AN03EU29,Hamburg_Riesel,HRBL,-9.735,6.4791,-0.6729
281,1,1,0.2892,sub-AN03EU29,Hamburg_Riesel,HRBL,5.1862,0.4181,-2.3784
282,1,1,0.28251,sub-AN03EU29,Hamburg_Riesel,HRBL,-58.4477,0.45445,-4.5224
283,1,1,0.38969,sub-AN03EU29,Hamburg_Riesel,HRBL,3.9102,-10.0113,-4.8446
284,1,1,0.31803,sub-AN03EU29,Hamburg_Riesel,HRBL,-15.3735,13.8858,-9.9887
286,0.66,1,0.43908,sub-AN03EU29,Hamburg_Riesel,HRBL,16.8517,-29.2871,3.7254
287,1,1,0.39901,sub-AN03EU29,Hamburg_Riesel,HRBL,-42.4639,-5.2162,-2.8771
289,0.66,1,0.63998,sub-AN04AD03,Hamburg_Riesel,HRBL,-0.83067,-29.2996,-4.1697
290,1,1,0.27061,sub-AN04AD03,Hamburg_Riesel,HRBL,-36.904,-16.7379,-3.0868
291,0.33,1,0.29087,sub-AN04AD03,Hamburg_Riesel,HRBL,14.669,-1.9975,7.9031
292,1,1,0.25228,sub-AN04AD03,Hamburg_Riesel,HRBL,-9.732,-1.5477,3.2132
293,1,1,0.30076,sub-AN04AD03,Hamburg_Riesel,HRBL,9.9226,25.9949,-0.65233
294,1,1,0.352,sub-AN04AD03,Hamburg_Riesel,HRBL,-31.1904,12.2551,3.482
295,0.66,1,0.21762,sub-AN04AD03,Hamburg_Riesel,HRBL,-31.5871,-27.7353,-2.3987
297,0.33,1,0.44905,sub-AN04AD03,Hamburg_Riesel,HRBL,18.8577,-21.2592,4.5775
298,0.33,1,0.33408,sub-AN04AD03,Hamburg_Riesel,HRBL,0.63581,0.57711,-7.5581
299,1,1,0.31971,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.3561,-11.4304,-10.4068
300,1,1,0.28982,sub-AN04AD03,Hamburg_Riesel,HRBL,-5.5484,4.7508,-1.9709
302,1,1,0.27451,sub-AN04AD03,Hamburg_Riesel,HRBL,13.4861,-1.7182,2.9503
303,0.66,1,0.36931,sub-AN04AD03,Hamburg_Riesel,HRBL,-12.2891,2.1097,-5.4755
304,0.33,1,0.26893,sub-AN04AD03,Hamburg_Riesel,HRBL,-5.2842,-18.6187,12.5458
305,0.66,1,0.24715,sub-AN04AD03,Hamburg_Riesel,HRBL,8.2241,-17.8318,1.0812
306,0.66,1,0.3554,sub-AN04AD03,Hamburg_Riesel,HRBL,-8.7645,-12.6247,-2.4923
307,1,1,0.33184,sub-AN04AD03,Hamburg_Riesel,HRBL,-17.5588,-0.89464,4.699
308,0.33,1,0.38698,sub-AN04AD03,Hamburg_Riesel,HRBL,0.24076,-0.17213,-4.1474
310,1,1,0.28739,sub-AN04AD03,Hamburg_Riesel,HRBL,31.9806,9.9258,1.5188
311,1,1,0.31804,sub-AN04AD03,Hamburg_Riesel,HRBL,-42.9529,6.0917,-3.5924
312,1,1,0.27102,sub-AN04AD03,Hamburg_Riesel,HRBL,41.8757,26.5379,-2.3256
313,0.66,1,0.34786,sub-AN04AD03,Hamburg_Riesel,HRBL,-7.3797,-11.8631,4.0513
314,0.33,1,0.24027,sub-AN04AD03,Hamburg_Riesel,HRBL,-30.4469,-12.6229,-0.92482
315,1,1,0.20995,sub-AN04AD03,Hamburg_Riesel,HRBL,28.6447,14.4556,-0.80037
317,1,1,0.4298,sub-AN04AD03,Hamburg_Riesel,HRBL,6.1715,-0.75568,-12.6952
318,0.66,1,0.15622,sub-AN04AD03,Hamburg_Riesel,HRBL,42.3279,-10.4623,5.8788
319,0.33,1,0.39453,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.0347,5.447,-4.3403
321,0.66,1,0.3592,sub-AN04AD03,Hamburg_Riesel,HRBL,2.7752,13.8778,-2.7165
322,1,1,0.33984,sub-AN04AD03,Hamburg_Riesel,HRBL,20.2031,11.3219,9.5238
324,1,1,0.4745,sub-AN04AD03,Hamburg_Riesel,HRBL,17.4772,11.4986,-0.5027
325,1,1,0.39269,sub-AN04AD03,Hamburg_Riesel,HRBL,20.1747,-7.4652,-1.9155
326,1,1,0.23423,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.5482,2.8405,-5.4004
327,0.33,1,0.27468,sub-AN04AD03,Hamburg_Riesel,HRBL,4.3156,-13.5553,-5.7179
329,0.33,1,0.28448,sub-AN04AD03,Hamburg_Riesel,HRBL,40.6825,-4.3858,1.3556
330,1,1,0.23956,sub-AN04AD03,Hamburg_Riesel,HRBL,50.7098,20.9256,-2.0882
331,1,1,0.24807,sub-AN04AD03,Hamburg_Riesel,HRBL,6.8269,24.0978,1.6233
332,1,1,0.24899,sub-AN04AD03,Hamburg_Riesel,HRBL,-5.9407,-33.1811,2.2503
333,1,1,0.19572,sub-AN04AD03,Hamburg_Riesel,HRBL,8.6405,16.3721,3.671
334,1,1,0.20075,sub-AN04AD03,Hamburg_Riesel,HRBL,27.343,19.974,-5.3654
335,0,1,0.25777,sub-AN04AD03,Hamburg_Riesel,HRBL,-20.915,4.4029,-0.14107
336,1,1,0.33905,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.5769,-21.0606,0.40914
338,1,1,0.23889,sub-AN04AD03,Hamburg_Riesel,HRBL,-32.5368,-16.5354,7.8471
339,0.33,1,0.22135,sub-AN04AD03,Hamburg_Riesel,HRBL,-0.84478,-18.3359,-1.8889
340,0.66,1,0.32976,sub-AN04AD03,Hamburg_Riesel,HRBL,3.7702,9.4825,4.2386
341,0.33,1,0.3328,sub-AN04AD03,Hamburg_Riesel,HRBL,5.4498,3.7418,2.6155
342,1,1,0.336,sub-AN04AD03,Hamburg_Riesel,HRBL,6.2488,2.0535,4.935
343,0.33,1,0.30745,sub-AN04AD03,Hamburg_Riesel,HRBL,12.096,-7.9332,-0.56665
345,0,1,0.43387,sub-AN04AD03,Hamburg_Riesel,HRBL,22.6838,-1.0886,4.6606
346,0,1,0.47242,sub-AN04AD03,Hamburg_Riesel,HRBL,-34.1719,-19.194,4.5097
347,1,1,0.3478,sub-AN04AD03,Hamburg_Riesel,HRBL,4.254,17.0298,-0.020421
348,1,1,0.32414,sub-AN04AD03,Hamburg_Riesel,HRBL,28.2811,-22.3015,7.555
349,1,1,0.25008,sub-AN04AD03,Hamburg_Riesel,HRBL,27.8991,-2.4568,0.87714
350,0.33,1,0.37818,sub-AN04AD03,Hamburg_Riesel,HRBL,10.3227,-1.9236,8.5447
351,0,1,0.22273,sub-AN04AD03,Hamburg_Riesel,HRBL,-60.7638,-16.9511,0.11407
352,0.66,1,0.34874,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.7106,-19.3578,-0.77205
355,0.66,1,0.23251,sub-AN04AD03,Hamburg_Riesel,HRBL,25.1655,-20.9541,1.1764
356,0.33,1,0.25734,sub-AN04AD03,Hamburg_Riesel,HRBL,35.7916,7.7454,-4.2825
357,1,1,0.26036,sub-AN04AD03,Hamburg_Riesel,HRBL,71.1892,-10.3711,7.4264
358,1,1,0.26878,sub-AN04AD03,Hamburg_Riesel,HRBL,7.1455,20.6497,-1.8743
360,1,1,0.27425,sub-AN04AD03,Hamburg_Riesel,HRBL,10.2665,-8.8413,3.4438
361,0.66,1,0.28139,sub-AN04AD03,Hamburg_Riesel,HRBL,37.338,-1.1333,-2.0642
362,1,1,0.35703,sub-AN04AD03,Hamburg_Riesel,HRBL,-27.455,12.4019,-4.3611
363,1,1,0.31943,sub-AN04AD03,Hamburg_Riesel,HRBL,13.7178,-17.1171,-0.66594
365,0.66,1,0.37555,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.041,-22.6531,3.385
367,0.66,1,0.26483,sub-AN04AD03,Hamburg_Riesel,HRBL,-22.2126,-4.7693,1.1789
368,1,1,0.19808,sub-AN04AD03,Hamburg_Riesel,HRBL,16.3367,26.1636,8.2465
369,1,1,0.28326,sub-AN04AD03,Hamburg_Riesel,HRBL,-35.8978,3.5803,2.9276
370,1,1,0.14728,sub-AN04AD03,Hamburg_Riesel,HRBL,-2.0555,4.0535,-6.4057
371,1,1,0.28616,sub-AN04AD03,Hamburg_Riesel,HRBL,23.72,-7.0282,-1.1768
372,1,1,0.28434,sub-AN04AD03,Hamburg_Riesel,HRBL,11.9404,8.1851,-5.9865
373,1,1,0.37905,sub-AN04AD03,Hamburg_Riesel,HRBL,-9.0001,2.386,-6.3661
374,0,1,0.42579,sub-AN04AD03,Hamburg_Riesel,HRBL,11.2863,22.9765,4.7244
375,1,1,0.26213,sub-AN04AD03,Hamburg_Riesel,HRBL,23.1576,-13.5423,-1.0946
376,1,1,0.30706,sub-AN04AD03,Hamburg_Riesel,HRBL,-15.1562,12.95,7.7369
377,0.33,1,0.25569,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.6803,-22.985,-2.2039
379,1,1,0.31863,sub-AN04AD03,Hamburg_Riesel,HRBL,42.7434,-5.2503,-1.3428
380,0,1,0.43387,sub-AN04AD03,Hamburg_Riesel,HRBL,43.0647,-7.2447,1.1397
381,1,1,0.2897,sub-AN04AD03,Hamburg_Riesel,HRBL,6.1464,-17.5107,-2.121
382,1,1,0.30693,sub-AN04AD03,Hamburg_Riesel,HRBL,-19.6816,6.0916,-3.9641
384,1,1,0.32995,sub-AN04AD03,Hamburg_Riesel,HRBL,47.469,-10.2768,0.0013608
385,0.33,1,0.27447,sub-AN04AD03,Hamburg_Riesel,HRBL,-49.9239,-19.7982,-9.7801
386,1,1,0.32059,sub-AN04AD03,Hamburg_Riesel,HRBL,-27.243,13.1489,10.1015
387,1,1,0.37805,sub-AN04AD03,Hamburg_Riesel,HRBL,-20.6392,-14.1579,-3.4364
388,1,1,0.25853,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.4976,-28.5553,-2.8709
390,0.66,1,0.38914,sub-AN04AD03,Hamburg_Riesel,HRBL,34.6566,10.3542,4.366
391,1,1,0.27288,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.9262,23.5428,4.7633
392,0,1,0.27381,sub-AN04AD03,Hamburg_Riesel,HRBL,-40.1811,10.1801,-1.7126
394,0.33,1,0.26923,sub-AN04AD03,Hamburg_Riesel,HRBL,6.2434,-14.1624,-0.67438
396,0.66,1,0.36174,sub-AN04AD03,Hamburg_Riesel,HRBL,-17.6094,-5.1615,7.0399
397,0.33,1,0.29758,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.0916,-10.1382,1.0066
398,0.33,1,0.23427,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.4305,9.9952,-1.5243
399,0.33,1,0.37022,sub-AN04AD03,Hamburg_Riesel,HRBL,-34.3249,-6.7503,-0.29357
400,0.33,1,0.33993,sub-AN04AD03,Hamburg_Riesel,HRBL,-2.4985,-15.9978,-3.256
401,1,1,0.30795,sub-AN04AD03,Hamburg_Riesel,HRBL,11.2166,-18.5673,2.2307
402,1,1,0.34444,sub-AN04AD03,Hamburg_Riesel,HRBL,38.3203,-16.5047,9.0246
404,1,1,0.40397,sub-AN04AD03,Hamburg_Riesel,HRBL,0.36677,-8.185,-5.6471
405,0,1,0.39263,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.4573,-21.0212,0.57317
406,0,1,0.4053,sub-AN04AD03,Hamburg_Riesel,HRBL,-24.2261,-14.4844,4.4971
407,1,1,0.35615,sub-AN04AD03,Hamburg_Riesel,HRBL,-33.6203,2.7421,0.27731
408,1,1,0.40871,sub-AN04AD03,Hamburg_Riesel,HRBL,26.0148,10.0422,1.6802
409,1,1,0.31595,sub-AN04AD03,Hamburg_Riesel,HRBL,-58.0259,-8.3799,-6.4883
410,1,1,0.27797,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.2546,-0.39319,5.8638
411,1,1,0.38798,sub-AN04AD03,Hamburg_Riesel,HRBL,1.1887,17.4022,-6.2933
412,0.66,1,0.34688,sub-AN04AD03,Hamburg_Riesel,HRBL,2.7434,-54.4161,-7.5156
413,1,1,0.33594,sub-AN04AD03,Hamburg_Riesel,HRBL,0.7369,-16.4779,-5.578
414,1,1,0.29638,sub-AN04AD03,Hamburg_Riesel,HRBL,5.8366,4.8895,-1.2166
415,0.66,1,0.28345,sub-AN04AD03,Hamburg_Riesel,HRBL,11.3566,-16.4091,-2.2149
416,1,1,0.46206,sub-AN04AD03,Hamburg_Riesel,HRBL,33.7588,13.7175,2.6965
417,0,1,0.38055,sub-AN04AD03,Hamburg_Riesel,HRBL,-24.6526,22.1739,4.5658
418,0.66,1,0.29508,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.3733,1.6059,-10.5335
419,0.66,1,0.35591,sub-AN04AD03,Hamburg_Riesel,HRBL,1.1855,3.6963,-1.3315
421,0.66,1,0.34107,sub-AN04AD03,Hamburg_Riesel,HRBL,-35.5443,19.7398,-10.8296
422,0.66,1,0.29739,sub-AN04AD03,Hamburg_Riesel,HRBL,6.3652,0.43352,0.94925
424,1,1,0.25435,sub-AN04AD03,Hamburg_Riesel,HRBL,-9.6317,-23.1765,-4.9693
425,0,1,0.39735,sub-AN04AD03,Hamburg_Riesel,HRBL,52.0378,-1.6931,3.1972
426,0.66,1,0.3238,sub-AN04AD03,Hamburg_Riesel,HRBL,43.9022,8.2603,2.9619
427,0,1,0.3075,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.5105,27.6693,4.7704
428,0.66,1,0.37799,sub-AN04AD03,Hamburg_Riesel,HRBL,-43.7377,19.7124,-4.7259
429,0.33,1,0.3141,sub-AN04AD03,Hamburg_Riesel,HRBL,23.6481,-18.4717,8.1387
430,1,1,0.2548,sub-AN04AD03,Hamburg_Riesel,HRBL,23.3959,5.8,6.0241
431,0,1,0.37202,sub-AN04AD03,Hamburg_Riesel,HRBL,32.9557,-0.79717,-4.363
433,1,1,0.34762,sub-AN04AD03,Hamburg_Riesel,HRBL,-24.4089,-13.5343,-10.3202
435,1,1,0.33601,sub-AN04AD03,Hamburg_Riesel,HRBL,11.0514,4.2185,9.9212
436,1,1,0.2259,sub-AN04AD03,Hamburg_Riesel,HRBL,-0.94169,4.7628,-2.3344
437,0.66,1,0.20257,sub-AN04AD03,Hamburg_Riesel,HRBL,-10.7632,-0.96059,13.2399
438,1,1,0.14303,sub-AN04AD03,Hamburg_Riesel,HRBL,60.7222,-11.5359,1.7995
439,0.33,1,0.1761,sub-AN04AD03,Hamburg_Riesel,HRBL,-4.5515,-9.583,9.5901
440,1,1,0.26662,sub-AN04AD03,Hamburg_Riesel,HRBL,41.3733,18.6056,-1.6496
441,1,1,0.22986,sub-AN04AD03,Hamburg_Riesel,HRBL,-31.3141,19.3511,2.703
442,1,1,0.29217,sub-AN04AD03,Hamburg_Riesel,HRBL,11.8167,-16.0454,1.8707
443,0.33,1,0.37188,sub-AN04AD03,Hamburg_Riesel,HRBL,7.6264,13.5414,-3.6507
444,1,1,0.26855,sub-AN04AD03,Hamburg_Riesel,HRBL,-0.67913,-3.9557,7.7158
445,1,1,0.25258,sub-AN04AD03,Hamburg_Riesel,HRBL,-7.0783,-11.965,-12.4451
446,0.66,1,0.38177,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.6445,20.0769,6.2408
448,1,1,0.3088,sub-AN04AD03,Hamburg_Riesel,HRBL,-11.776,6.6467,-3.2769
452,0,1,0.22448,sub-AN04AD03,Hamburg_Riesel,HRBL,-12.1963,-11.0462,4.6874
453,1,1,0.26318,sub-AN04AD03,Hamburg_Riesel,HRBL,-30.6923,7.9264,3.809
455,1,1,0.36833,sub-AN04AD03,Hamburg_Riesel,HRBL,26.1273,-0.73098,5.7841
456,1,1,0.34874,sub-AN04AD03,Hamburg_Riesel,HRBL,23.3071,18.8931,6.998
457,1,1,0.30397,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.916,3.3039,-7.5572
458,0.66,1,0.38189,sub-AN04AD03,Hamburg_Riesel,HRBL,8.2394,-28.8712,-7.0261
459,0.33,1,0.29062,sub-AN04AD03,Hamburg_Riesel,HRBL,13.342,-8.5573,0.46044
460,1,1,0.26832,sub-AN04AD03,Hamburg_Riesel,HRBL,15.8721,-10.5266,-0.56943
461,0.66,1,0.27005,sub-AN04AD03,Hamburg_Riesel,HRBL,2.5088,-23.1274,-8.1617
462,1,1,0.25843,sub-AN04AD03,Hamburg_Riesel,HRBL,-10.6206,-11.324,2.3807
463,0.33,1,0.23972,sub-AN04AD03,Hamburg_Riesel,HRBL,-38.4346,17.732,2.3038
464,1,1,0.19376,sub-AN04AD03,Hamburg_Riesel,HRBL,-36.1017,-2.3511,-7.7866
465,0.33,1,0.26586,sub-AN04AD03,Hamburg_Riesel,HRBL,16.389,-2.13,-2.3945
468,1,1,0.30237,sub-AN04AD03,Hamburg_Riesel,HRBL,-9.5236,-18.8599,13.4669
470,0.33,1,0.29866,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.047,-7.5942,-2.3594
471,1,1,0.3561,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.0442,-3.162,-3.8806
472,0.66,1,0.33536,sub-AN04AD03,Hamburg_Riesel,HRBL,24.7305,13.7586,-1.4977
473,1,1,0.28048,sub-AN04AD03,Hamburg_Riesel,HRBL,-6.4577,4.5251,-9.0574
474,1,1,0.27183,sub-AN04AD03,Hamburg_Riesel,HRBL,1.1754,-18.7181,-7.37
476,1,1,0.38178,sub-AN04AD03,Hamburg_Riesel,HRBL,7.4555,8.7754,-6.952
477,0.66,1,0.33099,sub-AN04AD03,Hamburg_Riesel,HRBL,22.0648,7.8636,-2.9612
478,0.66,1,0.37433,sub-AN04AD03,Hamburg_Riesel,HRBL,-15.0195,-19.1599,-1.4447
480,1,1,0.26379,sub-AN04AD03,Hamburg_Riesel,HRBL,19.9696,11.6782,-3.0355
481,0.33,1,0.25152,sub-AN04AD03,Hamburg_Riesel,HRBL,13.0058,21.407,-3.3187
482,1,1,0.35692,sub-AN04AD03,Hamburg_Riesel,HRBL,2.7599,3.6655,-1.6739
485,0.66,1,0.38523,sub-AN04AD03,Hamburg_Riesel,HRBL,9.4041,15.9688,-5.5893
486,1,1,0.30508,sub-AN04AD03,Hamburg_Riesel,HRBL,-8.7062,48.1189,-3.7851
488,1,1,0.33636,sub-AN04AD03,Hamburg_Riesel,HRBL,-28.8635,-1.3089,-5.7141
489,0.66,1,0.26172,sub-AN04AD03,Hamburg_Riesel,HRBL,3.1728,-27.6829,4.2634
490,0.66,1,0.26473,sub-AN04AD03,Hamburg_Riesel,HRBL,-31.2462,-21.4597,5.6685
491,1,1,0.28345,sub-AN04AD03,Hamburg_Riesel,HRBL,20.4405,-4.7765,-0.7582
492,1,1,0.28528,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.129,22.528,10.0769
493,1,1,0.21002,sub-AN04AD03,Hamburg_Riesel,HRBL,-19.1963,-21.5854,-0.93351
494,1,1,0.27777,sub-AN04AD03,Hamburg_Riesel,HRBL,7.7805,-17.6222,0.47112
496,0,1,0.29164,sub-AN04AD03,Hamburg_Riesel,HRBL,30.5101,14.2607,6.9432
497,1,1,0.20661,sub-AN04AD03,Hamburg_Riesel,HRBL,-12.1091,-5.8201,-2.6524
498,1,1,0.39394,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.1605,-4.8441,10.0127
499,1,1,0.24665,sub-AN04AD03,Hamburg_Riesel,HRBL,-26.4495,-9.842,4.3044
500,1,1,0.37241,sub-AN04AD03,Hamburg_Riesel,HRBL,-11.9567,-4.9822,-6.7532
501,0.66,1,0.26595,sub-AN04AD03,Hamburg_Riesel,HRBL,1.7358,4.4759,4.184
502,1,1,0.3619,sub-AN04AD03,Hamburg_Riesel,HRBL,-8.422,-9.1086,1.2765
503,0.33,1,0.35085,sub-AN04AD03,Hamburg_Riesel,HRBL,-7.7382,-8.1651,-11.5976
504,1,1,0.35635,sub-AN04AD03,Hamburg_Riesel,HRBL,-33.48,-2.0987,-2.3719
507,1,1,0.26489,sub-AN04AD03,Hamburg_Riesel,HRBL,-28.0746,4.1047,-6.4087
508,1,1,0.26729,sub-AN04AD03,Hamburg_Riesel,HRBL,7.9353,-6.6842,-10.9334
511,0,1,0.45064,sub-AN04AD03,Hamburg_Riesel,HRBL,-2.8497,-14.5368,5.4775
512,1,1,0.34954,sub-AN04AD03,Hamburg_Riesel,HRBL,12.5648,-7.9176,-5.6291
514,0.33,1,0.33386,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.5674,-6.2396,-2.094
515,0.66,1,0.41058,sub-AN04AD03,Hamburg_Riesel,HRBL,30.0299,0.24117,-7.3659
516,1,1,0.30339,sub-AN04AD03,Hamburg_Riesel,HRBL,-8.8381,-7.9739,-8.331
517,1,1,0.31548,sub-AN04AD03,Hamburg_Riesel,HRBL,19.7039,-8.788,2.3141
518,1,1,0.23956,sub-AN04AD03,Hamburg_Riesel,HRBL,59.9528,-2.739,-2.5364
519,1,1,0.26373,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.3449,6.6392,3.5841
520,0.33,1,0.28103,sub-AN04AD03,Hamburg_Riesel,HRBL,-18.3379,-25.9299,2.9425
521,1,1,0.3,sub-AN04AD03,Hamburg_Riesel,HRBL,-7.8834,19.4558,-4.797
522,0.33,1,0.38732,sub-AN04AD03,Hamburg_Riesel,HRBL,-31.9367,9.6408,2.7572
523,1,1,0.20038,sub-AN04AD03,Hamburg_Riesel,HRBL,20.1022,-6.3276,-3.5028
524,1,1,0.30326,sub-AN04AD03,Hamburg_Riesel,HRBL,-33.0551,14.1934,-6.7865
525,1,1,0.33816,sub-AN04AD03,Hamburg_Riesel,HRBL,4.4282,22.8273,0.25933
528,0.33,1,0.385,sub-AN04AD03,Hamburg_Riesel,HRBL,-34.1743,-14.5414,-6.0553
529,0.66,1,0.4164,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.8645,-3.5458,7.3002
530,1,1,0.28266,sub-AN04AD03,Hamburg_Riesel,HRBL,-0.71244,-4.5146,-5.1116
531,1,1,0.29617,sub-AN04AD03,Hamburg_Riesel,HRBL,1.9459,8.3831,-1.8281
532,0.66,1,0.27823,sub-AN04AD03,Hamburg_Riesel,HRBL,49.986,1.3613,4.7543
533,1,1,0.25702,sub-AN04AD03,Hamburg_Riesel,HRBL,22.9341,8.1596,-3.1146
534,0.33,1,0.25566,sub-AN04AD03,Hamburg_Riesel,HRBL,8.1387,37.6671,-3.562
535,1,1,0.27307,sub-AN04AD03,Hamburg_Riesel,HRBL,-13.6505,-13.5484,-11.3211
536,1,1,0.26418,sub-AN04AD03,Hamburg_Riesel,HRBL,-42.7249,-0.20789,-4.1986
537,1,1,0.32764,sub-AN04AD03,Hamburg_Riesel,HRBL,4.1954,-10.1298,-0.56221
538,1,1,0.26746,sub-AN04AD03,Hamburg_Riesel,HRBL,1.4001,6.1012,-6.3326
540,1,1,0.31027,sub-AN04AD03,Hamburg_Riesel,HRBL,7.8864,-17.1696,2.4901
542,0.66,1,0.33528,sub-AN04AD03,Hamburg_Riesel,HRBL,34.2267,-19.3471,1.0273
543,0.33,1,0.31739,sub-AN04AD03,Hamburg_Riesel,HRBL,-11.4324,3.988,0.090852
544,0.66,1,0.29533,sub-AN04AD03,Hamburg_Riesel,HRBL,-29.6901,8.557,-6.4741
545,1,1,0.30148,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.2271,-1.123,-2.0438
546,0.33,1,0.37406,sub-AN04AD03,Hamburg_Riesel,HRBL,-7.8493,16.5965,-4.8342
547,0.33,1,0.35914,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.7081,-22.7223,9.5305
548,1,1,0.42136,sub-AN04AD03,Hamburg_Riesel,HRBL,-1.2644,-10.9039,3.2374
549,1,1,0.32546,sub-AN04AD03,Hamburg_Riesel,HRBL,4.9306,-2.1578,-0.58706
550,1,1,0.35098,sub-AN04AD03,Hamburg_Riesel,HRBL,14.6148,7.275,3.7701
551,0.33,1,0.35053,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.348,2.6629,3.9176
553,1,1,0.40732,sub-AN04AD03,Hamburg_Riesel,HRBL,-5.1576,-16.4651,-2.0736
554,1,1,0.34847,sub-AN04AD03,Hamburg_Riesel,HRBL,38.8739,7.0196,3.5819
555,0.33,1,0.38614,sub-AN04AD03,Hamburg_Riesel,HRBL,21.6365,-18.8993,-8.0197
556,0.33,1,0.32782,sub-AN04AD03,Hamburg_Riesel,HRBL,-14.7586,-15.59,-4.1186
557,1,1,0.28446,sub-AN04AD03,Hamburg_Riesel,HRBL,5.4661,-6.204,10.268
