Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FCZ,N2_CZ,P3_PZ,P3_ FZ,P3_ CZ,FMT_FCZ,FMT_CZ
77,0.33,1,0.21572,sub-AN03EU29,Hamburg_Riesel,HRBL,-19.8558,-9.5453,26.8979,-75.0526,11.1684,-1.6895,-0.46464
78,1,1,0.24921,sub-AN03EU29,Hamburg_Riesel,HRBL,-22.7037,2.768,52.4998,18.9319,-105.1045,-0.39407,1.5613
79,1,1,0.2563,sub-AN03EU29,Hamburg_Riesel,HRBL,-81.0735,33.8861,25.6421,-30.4467,-23.6104,-6.8085,4.9501
80,1,1,0.26721,sub-AN03EU29,Hamburg_Riesel,HRBL,-1.8763,-23.3763,-37.1349,29.9138,23.1324,3.7861,3.537
81,1,1,0.37972,sub-AN03EU29,Hamburg_Riesel,HRBL,-61.034,-33.4986,73.1578,17.2563,-88.0177,-4.7985,8.674
82,0.33,1,0.271,sub-AN03EU29,Hamburg_Riesel,HRBL,20.9416,16.7643,-26.2486,-29.4144,-28.5064,1.0155,3.4749
83,0.33,1,0.31779,sub-AN03EU29,Hamburg_Riesel,HRBL,-27.4263,43.7864,-65.5425,35.0543,21.935,-5.868,0.90733
84,0,1,0.36293,sub-AN03EU29,Hamburg_Riesel,HRBL,-37.4322,7.9505,30.462,6.5066,44.7995,-2.436,8.2048
85,1,1,0.28017,sub-AN03EU29,Hamburg_Riesel,HRBL,61.628,11.6616,-24.4513,6.2753,32.8115,-0.48083,-3.9278
86,1,1,0.31302,sub-AN03EU29,Hamburg_Riesel,HRBL,31.8749,41.6033,-34.1662,36.3356,-6.6802,-1.3054,1.9252
87,0.33,1,0.28851,sub-AN03EU29,Hamburg_Riesel,HRBL,54.2243,68.7384,5.4953,43.5532,33.5395,0.40894,6.0697
88,0.66,1,0.2723,sub-AN03EU29,Hamburg_Riesel,HRBL,-22.8446,25.55,-5.3805,70.3995,42.5402,1.3221,-0.87448
89,0.66,1,0.27562,sub-AN03EU29,Hamburg_Riesel,HRBL,74.8531,75.6352,-6.2414,-1.5737,1.3473,-0.97134,-10.365
90,0,1,0.41245,sub-AN03EU29,Hamburg_Riesel,HRBL,5.0212,7.5038,9.7368,-88.3296,-10.7207,4.8902,1.3704
91,0.66,1,0.29394,sub-AN03EU29,Hamburg_Riesel,HRBL,22.042,46.9266,-69.7509,-11.771,31.7788,8.0217,-11.0713
92,1,1,0.27762,sub-AN03EU29,Hamburg_Riesel,HRBL,2.9719,-11.1088,43.1979,12.5226,32.493,-11.5909,-1.4961
93,0.66,1,0.35442,sub-AN03EU29,Hamburg_Riesel,HRBL,42.8117,47.3191,-6.8937,-11.5341,18.1926,-2.4,-8.0346
96,0,1,0.65262,sub-AN03EU29,Hamburg_Riesel,HRBL,26.975,-26.4058,29.7916,21.9833,2.3266,-3.0263,1.2833
97,1,1,0.29938,sub-AN03EU29,Hamburg_Riesel,HRBL,-9.0416,6.1623,38.1169,-18.3289,18.5915,-1.4453,-3.182
98,0.66,1,0.27379,sub-AN03EU29,Hamburg_Riesel,HRBL,16.8747,18.7842,-25.3401,22.417,-48.8498,0.85939,4.742
99,1,1,0.28206,sub-AN03EU29,Hamburg_Riesel,HRBL,-18.9197,0.65448,-12.4642,-22.3134,-18.8685,6.8315,1.1565
100,1,1,0.29071,sub-AN03EU29,Hamburg_Riesel,HRBL,28.3226,18.5573,30.3545,-28.9923,9.0489,-3.855,4.3202
101,1,1,0.19465,sub-AN03EU29,Hamburg_Riesel,HRBL,34.1787,-114.4116,6.6327,56.1487,-43.6526,-3.6782,-2.8332
102,0.33,1,0.27187,sub-AN03EU29,Hamburg_Riesel,HRBL,-12.3105,20.6205,-15.0615,-35.7935,108.8951,-0.68954,-4.608
103,1,1,0.2285,sub-AN03EU29,Hamburg_Riesel,HRBL,-1.0267,51.8024,20.4536,-81.9723,-28.8106,0.33703,-5.1884
104,0.66,1,0.24108,sub-AN03EU29,Hamburg_Riesel,HRBL,-41.4228,19.4638,-7.5685,-25.7818,123.8816,-1.4612,1.3463
105,1,1,0.2599,sub-AN03EU29,Hamburg_Riesel,HRBL,2.1598,41.1071,-17.4361,-27.8773,-163.4558,4.8653,-7.8862
106,0.33,1,0.28649,sub-AN03EU29,Hamburg_Riesel,HRBL,-47.4036,-35.9334,-0.46182,-54.8773,-29.9309,-7.73,-4.3615
107,1,1,0.24752,sub-AN03EU29,Hamburg_Riesel,HRBL,23.2317,-3.5117,-8.5932,18.2191,69.463,2.7816,-9.6707
108,1,1,0.25355,sub-AN03EU29,Hamburg_Riesel,HRBL,-68.7068,10.7709,-54.2363,-38.5091,-75.2625,0.38035,2.9767
111,0,1,0.37558,sub-AN03EU29,Hamburg_Riesel,HRBL,-19.0573,34.4248,-5.5441,24.0799,10.7114,-4.6548,2.7253
112,1,1,0.29123,sub-AN03EU29,Hamburg_Riesel,HRBL,23.2412,-39.6205,-32.0022,9.6283,-93.7864,-1.2437,4.6441
113,1,1,0.28151,sub-AN03EU29,Hamburg_Riesel,HRBL,59.5773,25.4962,-43.361,46.7638,-21.2945,-3.8334,-4.0863
114,1,1,0.27804,sub-AN03EU29,Hamburg_Riesel,HRBL,-2.4576,-16.3359,4.0194,27.5114,-4.7972,8.7093,2.3454
115,1,1,0.29526,sub-AN03EU29,Hamburg_Riesel,HRBL,29.8277,14.8821,22.3041,-0.82805,18.6253,3.4865,4.4919
116,1,1,0.29623,sub-AN03EU29,Hamburg_Riesel,HRBL,10.3662,75.4003,28.4367,37.404,24.7725,-0.78517,1.9941
117,1,1,0.25657,sub-AN03EU29,Hamburg_Riesel,HRBL,-21.6572,-15.3418,-66.722,-9.5389,-64.4764,0.90595,11.2551
120,0.33,1,0.38123,sub-AN03EU29,Hamburg_Riesel,HRBL,43.3464,26.2115,58.6765,-66.7961,-58.641,-1.1772,-5.619
122,0.66,1,0.21344,sub-AN03EU29,Hamburg_Riesel,HRBL,-16.4384,14.2028,94.5176,12.9221,28.4025,-0.32103,-14.0432
124,0.66,1,0.28223,sub-AN03EU29,Hamburg_Riesel,HRBL,34.2037,-50.9444,-110.1367,-28.5697,-38.9404,-4.6439,0.071324
125,0.66,1,0.30513,sub-AN03EU29,Hamburg_Riesel,HRBL,9.7302,33.6252,-10.5539,-39.5854,-39.1253,2.0864,0.7876
127,1,1,0.32369,sub-AN03EU29,Hamburg_Riesel,HRBL,36.6718,0.51393,70.9537,24.9868,67.0736,5.3683,-3.7142
128,0.33,1,0.36469,sub-AN03EU29,Hamburg_Riesel,HRBL,61.1472,101.6517,-34.7835,5.7602,16.3744,9.9372,-3.4378
129,0.66,1,0.27,sub-AN03EU29,Hamburg_Riesel,HRBL,-25.284,-67.0018,-38.6439,-54.0751,-75.1598,6.2965,1.2668
130,0.66,1,0.28553,sub-AN03EU29,Hamburg_Riesel,HRBL,64.7196,-8.8156,-51.1196,-7.5499,87.1659,7.3078,-6.2091
131,0.66,1,0.28012,sub-AN03EU29,Hamburg_Riesel,HRBL,-50.2685,-27.4708,83.8954,-67.5564,18.5756,-0.35503,3.2016
133,0.33,1,0.29057,sub-AN03EU29,Hamburg_Riesel,HRBL,37.2247,17.5019,-51.3309,21.6515,86.3997,-3.7818,4.398
134,1,1,0.36907,sub-AN03EU29,Hamburg_Riesel,HRBL,-28.6607,21.8507,-65.8159,-28.0216,5.5761,-6.1934,3.7446
135,1,1,0.24428,sub-AN03EU29,Hamburg_Riesel,HRBL,-34.1069,41.2178,78.405,-53.8608,24.046,4.1013,4.443
136,1,1,0.24034,sub-AN03EU29,Hamburg_Riesel,HRBL,-34.8941,-28.1571,-23.5205,-13.9318,84.6065,1.9803,-3.7539
137,1,1,0.32608,sub-AN03EU29,Hamburg_Riesel,HRBL,-39.1059,45.1396,-107.601,12.2837,-57.2133,0.33584,-1.4752
138,1,1,0.34543,sub-AN03EU29,Hamburg_Riesel,HRBL,7.0417,-22.1973,60.3942,-55.301,-9.0298,3.214,6.9518
139,1,1,0.3263,sub-AN03EU29,Hamburg_Riesel,HRBL,-4.6146,-10.8025,8.6541,-11.2206,59.7771,-5.3029,11.62
140,1,1,0.2774,sub-AN03EU29,Hamburg_Riesel,HRBL,-13.2403,14.5264,-37.6699,7.229,-117.899,-0.11635,0.20178
141,0.33,1,0.35057,sub-AN03EU29,Hamburg_Riesel,HRBL,-6.1827,65.8491,24.3959,-30.6841,51.4942,2.4419,6.802
142,1,1,0.23583,sub-AN03EU29,Hamburg_Riesel,HRBL,8.4427,-20.203,5.0741,35.9485,-32.0979,2.3041,-7.1479
143,0.33,1,0.29447,sub-AN03EU29,Hamburg_Riesel,HRBL,-8.9169,17.9066,-26.9819,22.2764,-31.0692,-3.0554,-2.1014
144,0.66,1,0.25432,sub-AN03EU29,Hamburg_Riesel,HRBL,-3.8474,-58.929,60.6041,88.2434,7.0855,0.74291,1.6319
147,1,1,0.30058,sub-AN03EU29,Hamburg_Riesel,HRBL,12.1346,-11.0745,-46.704,24.2458,-36.3867,-4.0724,1.7387
148,0.33,1,0.24884,sub-AN03EU29,Hamburg_Riesel,HRBL,-25.2541,-38.8652,10.0376,13.1089,64.6976,2.3234,3.6706
149,1,1,0.3724,sub-AN03EU29,Hamburg_Riesel,HRBL,21.4834,-38.9793,3.3542,15.7625,8.0597,-0.1601,1.2556
150,1,1,0.36661,sub-AN03EU29,Hamburg_Riesel,HRBL,11.7877,7.9867,-47.6205,82.7298,12.824,-9.1905,0.98389
151,1,1,0.33915,sub-AN03EU29,Hamburg_Riesel,HRBL,20.5951,16.3523,0.47333,10.8408,-0.78812,-9.1404,-3.7222
152,1,1,0.30919,sub-AN03EU29,Hamburg_Riesel,HRBL,-10.2457,11.6061,28.7706,-0.89793,-12.1548,0.36626,-3.1731
153,1,1,0.30965,sub-AN03EU29,Hamburg_Riesel,HRBL,22.7529,26.8409,-65.3121,131.6818,-25.3813,0.70051,11.2835
154,0,1,0.45549,sub-AN03EU29,Hamburg_Riesel,HRBL,3.3572,-4.2764,19.2559,-27.635,64.6471,1.9762,7.6015
155,1,1,0.32773,sub-AN03EU29,Hamburg_Riesel,HRBL,48.663,20.7581,60.2976,-35.4366,10.6191,-2.4639,9.0492
156,0.66,1,0.37656,sub-AN03EU29,Hamburg_Riesel,HRBL,-29.0186,22.5083,-3.4228,111.125,-68.8934,3.3031,-0.34858
158,1,1,0.31026,sub-AN03EU29,Hamburg_Riesel,HRBL,-36.9365,23.2725,33.188,76.634,56.0242,6.3981,0.58334
159,1,1,0.34957,sub-AN03EU29,Hamburg_Riesel,HRBL,-58.9799,-10.0128,23.7007,24.1077,5.9123,4.8264,6.3116
160,1,1,0.32508,sub-AN03EU29,Hamburg_Riesel,HRBL,-32.6938,-1.1775,51.5512,-152.5149,-85.3504,-8.9331,-1.5423
164,1,1,0.3434,sub-AN03EU29,Hamburg_Riesel,HRBL,-45.5292,13.4177,-37.494,92.2884,-25.2337,2.3738,0.13035
165,0,1,0.48873,sub-AN03EU29,Hamburg_Riesel,HRBL,-12.6783,97.0395,-46.1463,-7.4369,18.6793,-1.1663,0.45222
166,0,1,0.42416,sub-AN03EU29,Hamburg_Riesel,HRBL,4.6333,29.4316,-0.35082,-80.5427,-89.3854,-0.24434,-3.2734
168,1,1,0.35356,sub-AN03EU29,Hamburg_Riesel,HRBL,2.1437,-121.9531,-94.7911,-26.3705,-0.22194,-0.58127,-4.1003
169,0.66,1,0.37439,sub-AN03EU29,Hamburg_Riesel,HRBL,0.14268,2.8285,61.92,-110.7841,18.9357,3.746,9.3358
170,0.66,1,0.28931,sub-AN03EU29,Hamburg_Riesel,HRBL,49.4646,-81.4794,9.9076,0.29272,-62.5778,-5.4705,-9.3042
171,1,1,0.32389,sub-AN03EU29,Hamburg_Riesel,HRBL,-14.6869,-84.6382,-108.5345,-20.1287,36.5073,5.4443,2.3811
172,0.33,1,0.31892,sub-AN03EU29,Hamburg_Riesel,HRBL,-16.6911,-21.8474,1.8855,-126.3914,-43.0126,-0.51393,-7.6174
173,1,1,0.2459,sub-AN03EU29,Hamburg_Riesel,HRBL,1.158,-3.2289,-17.6534,36.8207,12.4811,-1.3911,-1.1938
174,0.66,1,0.30933,sub-AN03EU29,Hamburg_Riesel,HRBL,-15.6546,-0.14865,-40.387,-7.7936,-6.522,-6.4533,3.145
175,0.66,1,0.38262,sub-AN03EU29,Hamburg_Riesel,HRBL,-26.8693,-11.9945,91.7127,21.9223,19.2847,10.3949,-2.6858
176,1,1,0.31715,sub-AN03EU29,Hamburg_Riesel,HRBL,-7.0344,30.4847,4.1754,-27.1818,138.9879,13.5953,-6.509
177,1,1,0.30871,sub-AN03EU29,Hamburg_Riesel,HRBL,-0.60639,-11.7131,-14.7193,-40.1914,-101.0777,-4.2696,-1.7296
180,1,1,0.31998,sub-AN03EU29,Hamburg_Riesel,HRBL,-40.2916,32.0132,48.5513,43.276,11.6534,-5.55,-5.919
181,1,1,0.30282,sub-AN03EU29,Hamburg_Riesel,HRBL,-31.901,19.0458,-19.5649,2.0289,42.6837,12.6753,1.6421
182,0.33,1,0.38253,sub-AN03EU29,Hamburg_Riesel,HRBL,5.3697,99.2238,6.2273,-27.2017,10.5488,1.9844,-10.3222
185,1,1,0.30944,sub-AN03EU29,Hamburg_Riesel,HRBL,-23.505,116.3321,-0.38505,26.8216,13.6144,-1.8761,-1.6884
186,1,1,0.33376,sub-AN03EU29,Hamburg_Riesel,HRBL,-11.4796,38.2481,-16.2531,45.3154,-33.4183,-1.711,-16.1243
188,0,1,0.36408,sub-AN03EU29,Hamburg_Riesel,HRBL,-13.2505,6.7866,23.0868,-66.1806,4.4289,-3.6094,-3.1479
189,1,1,0.37172,sub-AN03EU29,Hamburg_Riesel,HRBL,-4.2416,-48.7726,-15.3959,7.722,-30.2531,-0.46198,5.228
193,0.33,1,0.27339,sub-AN03EU29,Hamburg_Riesel,HRBL,20.3632,-45.0701,-84.8793,112.0531,-56.9523,2.3015,1.9006
194,1,1,0.21297,sub-AN03EU29,Hamburg_Riesel,HRBL,-8.1732,-97.1962,62.2083,14.8276,42.7391,3.1314,-15.1448
196,0.66,1,0.32561,sub-AN03EU29,Hamburg_Riesel,HRBL,8.6565,-41.7984,-4.4725,-37.9647,-15.6789,0.59217,5.0315
197,0.66,1,0.36114,sub-AN03EU29,Hamburg_Riesel,HRBL,45.3051,-9.4219,-49.3711,-54.6527,-12.5519,-1.069,-0.20854
198,1,1,0.29567,sub-AN03EU29,Hamburg_Riesel,HRBL,2.5903,-5.6221,8.1087,41.0468,52.7824,-4.4112,-12.2715
199,0,1,0.45355,sub-AN03EU29,Hamburg_Riesel,HRBL,55.1753,48.7262,89.6929,-47.8142,5.7766,0.18206,-3.8609
201,1,1,0.4172,sub-AN03EU29,Hamburg_Riesel,HRBL,-39.8232,-13.1665,38.1453,-127.3213,-58.8402,2.205,1.9832
202,1,1,0.33355,sub-AN03EU29,Hamburg_Riesel,HRBL,48.4978,-15.2297,-20.0803,3.218,98.1413,-5.1715,9.5053
203,0.33,1,0.35536,sub-AN03EU29,Hamburg_Riesel,HRBL,-139.9628,5.2186,108.6311,-5.0731,-30.342,-0.60827,-1.3799
204,0.33,1,0.3087,sub-AN03EU29,Hamburg_Riesel,HRBL,-83.1889,32.781,60.9882,35.7772,-14.5415,5.831,2.5528
205,0.66,1,0.38079,sub-AN03EU29,Hamburg_Riesel,HRBL,34.0049,-49.7567,-32.2403,-13.8838,-10.7377,-3.0018,-2.2649
206,1,1,0.3105,sub-AN03EU29,Hamburg_Riesel,HRBL,-21.667,15.4751,7.0366,-9.5528,-24.3009,-0.47301,-5.884
208,0.33,1,0.39851,sub-AN03EU29,Hamburg_Riesel,HRBL,31.2635,-70.3211,35.3579,68.7185,-130.3081,-1.8264,2.915
209,0.66,1,0.35784,sub-AN03EU29,Hamburg_Riesel,HRBL,36.3835,-42.3307,5.6605,-8.1732,-31.6636,2.8961,-6.6551
210,1,1,0.29948,sub-AN03EU29,Hamburg_Riesel,HRBL,54.3814,-68.9913,-23.5044,-31.2184,19.5156,-6.0142,-0.28731
211,1,1,0.2523,sub-AN03EU29,Hamburg_Riesel,HRBL,80.3255,-21.5531,49.9987,45.4692,-111.1424,-3.0147,0.79308
212,0,1,0.35865,sub-AN03EU29,Hamburg_Riesel,HRBL,67.8739,8.22,-9.1858,-18.6008,24.6186,-6.5775,-5.8164
213,1,1,0.34934,sub-AN03EU29,Hamburg_Riesel,HRBL,73.923,19.6898,-37.8973,-0.85932,35.8357,-3.1938,1.5339
214,1,1,0.38958,sub-AN03EU29,Hamburg_Riesel,HRBL,4.1474,59.4515,4.6937,48.8201,-33.0158,-9.8798,-7.9235
215,0.66,1,0.40473,sub-AN03EU29,Hamburg_Riesel,HRBL,43.6544,-21.9938,-7.3807,11.5521,54.3616,3.1806,0.62981
216,0,1,0.46022,sub-AN03EU29,Hamburg_Riesel,HRBL,-36.0204,46.3408,-20.69,50.1284,38.1977,-6.7929,-4.675
218,1,1,0.26514,sub-AN03EU29,Hamburg_Riesel,HRBL,28.3502,-58.4562,-17.4794,122.4732,42.7341,4.1743,2.3463
219,1,1,0.32318,sub-AN03EU29,Hamburg_Riesel,HRBL,-17.4198,1.8541,12.0054,2.6103,64.7697,3.6929,-1.0522
221,1,1,0.35616,sub-AN03EU29,Hamburg_Riesel,HRBL,60.3022,16.523,26.593,-70.7409,34.8019,1.574,-4.6237
222,1,1,0.3637,sub-AN03EU29,Hamburg_Riesel,HRBL,-5.6122,-46.4368,-19.4945,-80.6876,156.12,-5.7268,2.7308
224,0.66,1,0.43949,sub-AN03EU29,Hamburg_Riesel,HRBL,17.2169,-9.9002,4.3297,-50.2883,6.0195,-4.4096,4.2079
225,1,1,0.3743,sub-AN03EU29,Hamburg_Riesel,HRBL,35.1346,-31.8971,0.71163,-20.9798,-11.7221,-2.6916,-5.5817
226,1,1,0.30622,sub-AN03EU29,Hamburg_Riesel,HRBL,16.2951,12.9387,-47.8282,-5.847,-11.8461,-4.4705,1.8459
227,1,1,0.27614,sub-AN03EU29,Hamburg_Riesel,HRBL,-40.9463,-23.109,-19.8182,-18.8865,-50.3188,-1.821,8.6561
228,0.66,1,0.25146,sub-AN03EU29,Hamburg_Riesel,HRBL,-21.0139,23.0628,39.3683,-72.1739,-44.4494,-3.7204,9.3539
230,0,1,0.44825,sub-AN03EU29,Hamburg_Riesel,HRBL,-55.9064,-21.7122,-74.5402,-4.7165,-91.5519,1.4227,-3.7187
232,0.66,1,0.3936,sub-AN03EU29,Hamburg_Riesel,HRBL,-30.0873,43.5718,-25.4203,-18.8945,30.0018,-2.9638,-3.6895
233,0,1,0.50281,sub-AN03EU29,Hamburg_Riesel,HRBL,-51.4224,-31.7661,17.4121,-27.17,-6.7711,2.5645,-0.91953
234,0.33,1,0.53708,sub-AN03EU29,Hamburg_Riesel,HRBL,37.8982,-28.654,-50.5513,0.9217,-49.5716,-1.9418,-6.1105
236,0.33,1,0.49717,sub-AN03EU29,Hamburg_Riesel,HRBL,92.3952,-87.4898,-0.94634,33.1779,52.2388,0.92924,3.9428
238,1,1,0.32952,sub-AN03EU29,Hamburg_Riesel,HRBL,41.2307,-33.3964,28.4183,-16.8925,-21.7456,-8.5717,5.3115
239,0.33,1,0.35094,sub-AN03EU29,Hamburg_Riesel,HRBL,50.6614,-64.8075,-18.785,17.912,-118.9303,-9.9242,0.080754
240,0.33,1,0.39507,sub-AN03EU29,Hamburg_Riesel,HRBL,10.1524,-10.4419,-9.7452,17.6261,47.2173,5.6373,5.4973
241,1,1,0.34137,sub-AN03EU29,Hamburg_Riesel,HRBL,-6.8724,11.2517,34.2368,28.6791,-54.7293,-4.1982,-2.7504
242,1,1,0.26591,sub-AN03EU29,Hamburg_Riesel,HRBL,-19.2764,30.33,98.3523,13.9378,-70.9943,1.7989,-4.0243
243,0.33,1,0.28369,sub-AN03EU29,Hamburg_Riesel,HRBL,-93.2058,61.0891,23.1775,14.7665,30.9696,2.4626,-4.6066
244,0,1,0.43374,sub-AN03EU29,Hamburg_Riesel,HRBL,-57.6103,70.2522,59.3369,2.7094,-7.1965,11.2721,7.4567
245,1,1,0.33719,sub-AN03EU29,Hamburg_Riesel,HRBL,-48.3135,38.4073,97.2818,3.4716,85.575,-10.5489,-6.8053
246,1,1,0.28153,sub-AN03EU29,Hamburg_Riesel,HRBL,-20.7624,6.7445,16.2992,41.9187,-47.8288,-5.9091,-6.8232
247,1,1,0.3366,sub-AN03EU29,Hamburg_Riesel,HRBL,-49.4133,-26.8037,-19.2977,-0.30319,7.798,-2.0489,-0.63411
248,1,1,0.28725,sub-AN03EU29,Hamburg_Riesel,HRBL,3.0905,-33.8808,111.7791,-2.0054,72.4048,6.5272,-8.3681
250,0,1,0.43688,sub-AN03EU29,Hamburg_Riesel,HRBL,12.4313,-20.9905,-20.108,-23.7581,7.2321,0.2374,-0.46863
251,0.33,1,0.37009,sub-AN03EU29,Hamburg_Riesel,HRBL,23.159,39.187,-27.3099,-43.8265,26.8766,-0.26311,4.8755
252,1,1,0.32484,sub-AN03EU29,Hamburg_Riesel,HRBL,14.7323,-10.4208,48.1673,6.4738,-59.282,11.0021,1.9742
253,1,1,0.29858,sub-AN03EU29,Hamburg_Riesel,HRBL,-15.6876,15.422,-60.9486,-78.7965,-108.5053,7.6976,-9.1136
254,0,1,0.42448,sub-AN03EU29,Hamburg_Riesel,HRBL,50.6785,-72.5758,12.0487,-88.6875,42.3985,-5.8316,-8.3545
255,1,1,0.27569,sub-AN03EU29,Hamburg_Riesel,HRBL,23.126,24.3827,-51.554,-52.3859,15.0112,-5.3636,-3.7939
256,1,1,0.25167,sub-AN03EU29,Hamburg_Riesel,HRBL,-62.934,20.4686,-50.7544,-73.1347,-5.1779,5.4594,-8.6292
257,0,1,0.40688,sub-AN03EU29,Hamburg_Riesel,HRBL,-72.4828,15.2464,48.3091,17.1217,30.1928,4.991,-6.2464
258,0,1,0.40383,sub-AN03EU29,Hamburg_Riesel,HRBL,2.0512,14.0909,-19.2054,82.714,-24.0665,-9.4465,2.241
259,0.33,1,0.29524,sub-AN03EU29,Hamburg_Riesel,HRBL,-13.8706,-55.325,-38.5358,99.2596,26.2445,-9.2884,1.7105
260,1,1,0.32759,sub-AN03EU29,Hamburg_Riesel,HRBL,-37.0666,14.8813,101.1152,56.2036,-11.1452,2.2783,-5.9749
261,0.66,1,0.29869,sub-AN03EU29,Hamburg_Riesel,HRBL,20.6819,2.6728,10.4264,-38.2248,-89.7693,-1.0121,1.0942
262,0.33,1,0.30792,sub-AN03EU29,Hamburg_Riesel,HRBL,36.2815,-109.5501,15.6993,73.9474,18.6099,9.5938,8.1997
263,1,1,0.28948,sub-AN03EU29,Hamburg_Riesel,HRBL,59.4523,-113.9675,-24.7702,53.586,2.9976,-0.20713,3.9181
264,1,1,0.28909,sub-AN03EU29,Hamburg_Riesel,HRBL,-91.2902,-26.0945,-64.941,12.1218,-50.9377,-0.04778,-2.1896
265,1,1,0.2568,sub-AN03EU29,Hamburg_Riesel,HRBL,-27.1408,-21.4968,-39.9936,54.1649,9.384,1.5453,1.5725
267,0.33,1,0.35638,sub-AN03EU29,Hamburg_Riesel,HRBL,-15.7731,-31.4426,-11.6219,4.9529,-9.5317,-7.8012,-6.1683
268,1,1,0.3241,sub-AN03EU29,Hamburg_Riesel,HRBL,8.9839,12.7521,-49.8177,26.5479,65.6767,-1.5819,6.179
269,1,1,0.38461,sub-AN03EU29,Hamburg_Riesel,HRBL,42.8902,-61.6122,-65.951,7.4413,-1.3721,-2.2178,3.0327
270,1,1,0.45088,sub-AN03EU29,Hamburg_Riesel,HRBL,-13.8672,10.3055,-0.75823,-26.9619,24.0289,1.3762,-5.1403
271,1,1,0.40756,sub-AN03EU29,Hamburg_Riesel,HRBL,27.8907,-23.0017,-47.1178,-21.0972,57.8146,-0.67189,-5.6388
272,0.66,1,0.32006,sub-AN03EU29,Hamburg_Riesel,HRBL,9.4717,7.0468,2.6999,-1.5983,-30.2192,3.7949,2.2184
274,0.33,1,0.44022,sub-AN03EU29,Hamburg_Riesel,HRBL,-72.1907,28.8497,-35.944,27.217,43.4201,0.43242,-2.6939
275,0,1,0.46182,sub-AN03EU29,Hamburg_Riesel,HRBL,-42.0114,0.51082,24.3622,31.06,51.1861,4.0254,-9.2831
276,1,1,0.29741,sub-AN03EU29,Hamburg_Riesel,HRBL,-36.8095,19.0535,-31.2959,-38.5482,45.9343,-12.7612,-7.1879
277,0,1,0.34435,sub-AN03EU29,Hamburg_Riesel,HRBL,-5.8887,-64.7069,9.3397,-0.77972,7.1728,-6.6958,3.9135
278,0.33,1,0.46041,sub-AN03EU29,Hamburg_Riesel,HRBL,-59.7995,9.4135,109.3584,33.3402,-39.2535,-0.86438,-3.1865
279,0,1,0.41593,sub-AN03EU29,Hamburg_Riesel,HRBL,-52.5555,19.0369,91.8567,-17.8424,81.3649,2.3472,-0.4733
280,1,1,0.28389,sub-AN03EU29,Hamburg_Riesel,HRBL,-29.3004,10.6064,5.1309,-23.0333,-14.8401,2.654,-20.5597
281,1,1,0.2892,sub-AN03EU29,Hamburg_Riesel,HRBL,30.8699,56.6109,86.2323,89.6218,-68.9658,-1.5137,-8.5119
282,1,1,0.28251,sub-AN03EU29,Hamburg_Riesel,HRBL,-27.1805,-62.3563,30.2427,-8.4652,-54.2778,-4.3448,-2.9504
283,1,1,0.38969,sub-AN03EU29,Hamburg_Riesel,HRBL,2.7071,-42.463,-4.0547,-68.808,-30.5793,12.137,-3.8583
284,1,1,0.31803,sub-AN03EU29,Hamburg_Riesel,HRBL,-57.4074,-30.0885,6.5929,113.4138,-26.1383,-4.351,0.8792
286,0.66,1,0.43908,sub-AN03EU29,Hamburg_Riesel,HRBL,-36.7255,15.7567,74.903,6.0022,6.843,12.9561,8.4511
290,1,1,0.27061,sub-AN04AD03,Hamburg_Riesel,HRBL,8.0582,-21.4076,-38.0982,-5.3251,-35.6583,-5.3295,-1.3772
297,0.33,1,0.44905,sub-AN04AD03,Hamburg_Riesel,HRBL,31.9198,-3.6556,-19.3354,-13.2555,37.6023,4.2176,0.14147
304,0.33,1,0.26893,sub-AN04AD03,Hamburg_Riesel,HRBL,24.3179,-14.0768,40.5855,-15.0607,-7.3442,4.149,-7.9963
305,0.66,1,0.24715,sub-AN04AD03,Hamburg_Riesel,HRBL,3.7925,4.5556,-57.6685,-1.2195,-46.8409,-7.456,7.2685
317,1,1,0.4298,sub-AN04AD03,Hamburg_Riesel,HRBL,-12.972,32.2947,-13.9752,-16.2558,25.2481,-1.9296,8.6113
318,0.66,1,0.15622,sub-AN04AD03,Hamburg_Riesel,HRBL,-3.0864,4.5449,28.009,-5.0094,-41.8462,0.48787,-4.2053
319,0.33,1,0.39453,sub-AN04AD03,Hamburg_Riesel,HRBL,45.6913,-5.7405,-26.1055,10.1534,13.4871,0.11554,2.4475
321,0.66,1,0.3592,sub-AN04AD03,Hamburg_Riesel,HRBL,11.9587,-3.943,-22.275,29.5899,-10.045,-5.585,0.96884
324,1,1,0.4745,sub-AN04AD03,Hamburg_Riesel,HRBL,4.929,-21.8928,2.493,-6.8305,7.5692,-2.7907,-2.2774
325,1,1,0.39269,sub-AN04AD03,Hamburg_Riesel,HRBL,-4.9941,-9.6035,-48.4963,-4.368,54.8473,-1.4325,7.4682
326,1,1,0.23423,sub-AN04AD03,Hamburg_Riesel,HRBL,12.5473,21.9036,13.6552,39.4579,-3.6949,4.73,6.0532
327,0.33,1,0.27468,sub-AN04AD03,Hamburg_Riesel,HRBL,-5.7502,-5.1402,31.3021,-23.4636,12.3579,7.172,5.8565
329,0.33,1,0.28448,sub-AN04AD03,Hamburg_Riesel,HRBL,-34.106,-5.8044,14.3353,22.622,-21.1314,-0.61777,6.0353
