Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,ReminderErrorsResp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,18,2,56,0,,,,,,,,,,,,1,951.7979755999995,None,951.7979755999995,None,,,,101,111,950.7754039000001,951.2773795000003,951.2609772999995,951.3609606999999,4,1,951.2609772999995,None,951.3609606999999,None,951.2609772999995,None,False,None,None,None,None,None,None,None,None,0.5178971999994246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,19,0,57,2,,,,,,,,,,,,0.9,954.0119076999999,None,954.0119076999999,None,,,,102,0,952.8116094999996,953.3109779999995,953.3109779999995,953.4110173999998,None,1,953.3109779999995,None,953.4110173999998,None,953.3109779999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,19,1,58,0,,,,,,,,,,,,0.9,956.1119848999997,None,956.1119848999997,None,,,,101,0,954.9115953999999,955.4109606000002,955.4109606000002,955.5110224999999,None,0,955.4109606000002,None,955.5110224999999,None,955.4109606000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,19,2,59,0,,,,,,,,,,,,0.9,958.2309955000001,None,958.2309955000001,None,,,,101,0,957.0418499999996,957.5441461999999,957.5276699999995,957.6276373000001,None,0,957.5276699999995,None,957.6276373000001,None,957.5276699999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,20,0,60,1,,,,,,,,,,,,0.9,960.3444512999995,None,960.3444512999995,None,,,,101,0,959.1586906000002,959.6606290999998,959.6443042999999,959.7442513999995,None,0,959.6443042999999,None,959.7442513999995,None,959.6443042999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,20,1,61,0,,,,,,,,,,,,0.9,962.4452024000002,None,962.4452024000002,None,,,,101,0,961.2586228,961.7604044999998,961.7439064,961.8442865999996,None,0,961.7439064,None,961.8442865999996,None,961.7439064,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,20,2,62,1,,,,,,,,,,,,0.9,964.5452733000002,None,964.5452733000002,None,,,,101,0,963.3585217999998,963.8603776,963.8439590999997,963.9443314999999,None,0,963.8439590999997,None,963.9443314999999,None,963.8439590999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,21,0,63,0,,,,,,,,,,,,0.9,966.6613652999995,None,966.6613652999995,None,,,,101,0,965.4754308000001,965.9773943,965.9609300000002,966.0608641999997,None,0,965.9609300000002,None,966.0608641999997,None,965.9609300000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,21,1,64,1,,,,,,,,,,,,0.9,968.764263,None,968.764263,None,,,,101,0,967.5753790999997,968.0774816000003,968.060853,968.1606984999999,None,0,968.060853,None,968.1606984999999,None,968.060853,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,21,2,65,0,,,,,,,,,,,,0.9426306000001204,970.8650159999997,None,970.8650159999997,None,,,,101,111,969.6916345,970.1940936000001,970.1774371000001,970.2774964999999,4,1,970.1774371000001,None,970.2774964999999,None,970.1774371000001,None,False,None,None,None,None,None,None,None,None,0.6573693999998795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,22,0,66,2,,,,,,,,,,,,0.9,973.0118781000001,None,973.0118781000001,None,,,,102,0,971.8115891999996,972.3110458000001,972.3110458000001,972.4109612000002,None,1,972.3110458000001,None,972.4109612000002,None,972.3110458000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,22,1,67,2,,,,,,,,,,,,0.9,975.1118196999996,None,975.1118196999996,None,,,,102,0,973.9254776999996,974.4273782999999,974.4110666999995,974.5109954999998,None,1,974.4110666999995,None,974.5109954999998,None,974.4110666999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,22,2,68,2,,,,,,,,,,,,0.9,977.2116002000002,None,977.2116002000002,None,,,,102,0,976.0253580999997,976.5274400999997,976.5110276999994,976.6109134999997,None,1,976.5110276999994,None,976.6109134999997,None,976.5110276999994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,23,0,69,0,,,,,,,,,,,,0.9,979.3111632999999,None,979.3111632999999,None,,,,101,0,978.1114808000002,978.611054,978.611054,978.7108417,None,0,978.611054,None,978.7108417,None,978.611054,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,23,1,70,1,,,,,,,,,,,,0.9,981.4118591999995,None,981.4118591999995,None,,,,101,0,980.2254158999995,980.7274314999995,980.7108392,980.8108935,None,0,980.7108392,None,980.8108935,None,980.7108392,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,23,2,71,2,,,,,,,,,,,,0.9,983.5118738000001,None,983.5118738000001,None,,,,102,0,982.3114650999996,982.8109982999995,982.8109982999995,982.9105953999997,None,1,982.8109982999995,None,982.9105953999997,None,982.8109982999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,24,0,72,0,,,,,,,,,,,,0.9,985.6110257,None,985.6110257,None,,,,101,0,984.4114758999995,984.9108378999999,984.9108378999999,985.0107243000002,None,0,984.9108378999999,None,985.0107243000002,None,984.9108378999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,24,1,73,1,,,,,,,,,,,,0.9,987.7253364999997,None,987.7253364999997,None,,,,101,0,986.5252928,987.0274121000002,987.0105242,987.1108179000003,None,0,987.0105242,None,987.1108179000003,None,987.0105242,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,24,2,74,2,,,,,,,,,,,,0.9,989.8286030999998,None,989.8286030999998,None,,,,102,0,988.6282923999997,989.1275071,989.1275071,989.2275019999997,None,1,989.1275071,None,989.2275019999997,None,989.1275071,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,25,0,75,0,,,,,,,,,,,,0.9,991.9286399000002,None,991.9286399000002,None,,,,101,0,990.7283030999997,991.2276007999999,991.2276007999999,991.3275587999997,None,0,991.2276007999999,None,991.3275587999997,None,991.2276007999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,25,1,76,2,,,,,,,,,,,,0.9,994.0306909999999,None,994.0306909999999,None,,,,102,0,992.8283454000002,993.3441776,993.3272010999999,993.4275451000003,None,1,993.3272010999999,None,993.4275451000003,None,993.3272010999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,25,2,77,2,,,,,,,,,,,,0.9,996.1451348999999,None,996.1451348999999,None,,,,102,0,994.9586715999994,995.4607697000001,995.4444188999996,995.5442938999995,None,1,995.4444188999996,None,995.5442938999995,None,995.4444188999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,26,0,78,0,,,,,,,,,,,,0.9,998.2453712999995,None,998.2453712999995,None,,,,101,0,997.0448572999994,997.5443444000002,997.5443444000002,997.6443380000001,None,0,997.5443444000002,None,997.6443380000001,None,997.5443444000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,26,1,79,0,,,,,,,,,,,,0.9,1000.3618362999996,None,1000.3618362999996,None,,,,101,0,999.1752557,999.6773647999999,999.6608399999996,999.7609690999998,None,0,999.6608399999996,None,999.7609690999998,None,999.6608399999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,26,2,80,1,,,,,,,,,,,,0.9,1002.4618026999997,None,1002.4618026999997,None,,,,101,0,1001.2753082999998,1001.7775065999995,1001.7609064999997,1001.8609686999998,None,0,1001.7609064999997,None,1001.8609686999998,None,1001.7609064999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,27,0,81,1,,,,,,,,,,,,0.9,1004.5615750999996,None,1004.5615750999996,None,,,,101,0,1003.3751389999998,1003.8774272,1003.8610111999997,1003.9607381999995,None,0,1003.8610111999997,None,1003.9607381999995,None,1003.8610111999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,27,1,82,2,,,,,,,,,,,,0.9,1006.6613934999996,None,1006.6613934999996,None,,,,102,0,1005.4614739999997,1005.9604626,1005.9604626,1006.060802,None,1,1005.9604626,None,1006.060802,None,1005.9604626,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,27,2,83,1,,,,,,,,,,,,0.9,1008.7757063999998,None,1008.7757063999998,None,,,,101,0,1007.5615453,1008.0609058,1008.0609058,1008.1606919999995,None,0,1008.0609058,None,1008.1606919999995,None,1008.0609058,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,28,0,84,1,,,,,,,,,,,,0.9613751000002594,1010.8470735000001,None,1010.8470735000001,None,,,,101,111,1009.6919713999996,1010.1938646999997,1010.1772642999995,1010.2767180000001,4,1,1010.1772642999995,None,1010.2767180000001,None,1010.1772642999995,None,False,None,None,None,None,None,None,None,None,0.6386248999997406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,28,1,85,0,,,,,,,,,,,,0.9,1013.0114809999995,None,1013.0114809999995,None,,,,101,0,1011.8253372999998,1012.3274328999996,1012.3108820999996,1012.4107908999995,None,0,1012.3108820999996,None,1012.4107908999995,None,1012.3108820999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,28,2,86,0,,,,,,,,,,,,0.9,1015.1115070999995,None,1015.1115070999995,None,,,,101,0,1013.9253406999997,1014.4274661,1014.4110688000001,1014.5106495,None,0,1014.4110688000001,None,1014.5106495,None,1014.4110688000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,29,0,87,2,,,,,,,,,,,,0.9,1017.2117820000003,None,1017.2117820000003,None,,,,102,0,1016.0115743999995,1016.5108406999998,1016.5108406999998,1016.6108618999997,None,1,1016.5108406999998,None,1016.6108618999997,None,1016.5108406999998,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,29,1,88,1,,,,,,,,,,,,0.9,1019.3120215999998,None,1019.3120215999998,None,,,,101,0,1018.1115561999995,1018.6108598000001,1018.6108598000001,1018.7108118999995,None,0,1018.6108598000001,None,1018.7108118999995,None,1018.6108598000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,29,2,89,0,,,,,,,,,,,,0.9542716000001746,1021.3975247999997,None,1021.3975247999997,None,,,,101,111,1020.2419738999997,1020.7440366999999,1020.7270374999998,1020.8275414999998,4,1,1020.7270374999998,None,1020.8275414999998,None,1020.7270374999998,None,False,None,None,None,None,None,None,None,None,0.6457283999998253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,30,0,90,2,,,,,,,,,,,,0.9,1023.5620621999997,None,1023.5620621999997,None,,,,102,0,1022.3749822,1022.8772036999999,1022.8608174999999,1022.9607630999999,None,1,1022.8608174999999,None,1022.9607630999999,None,1022.8608174999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,30,1,91,1,,,,,,,,,,,,0.9,1025.6782346,None,1025.6782346,None,,,,101,0,1024.4789957000003,1024.9940138000002,1024.9774823999996,1025.0775587999997,None,0,1024.9774823999996,None,1025.0775587999997,None,1024.9774823999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,30,2,92,1,,,,,,,,,,,,0.9,1027.7947969999996,None,1027.7947969999996,None,,,,101,0,1026.5943406999995,1027.0941893999998,1027.0941893999998,1027.1941004,None,0,1027.0941893999998,None,1027.1941004,None,1027.0941893999998,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,31,0,93,2,,,,,,,,,,,,0.9,1029.8951909999996,None,1029.8951909999996,None,,,,102,0,1028.6947775999997,1029.1942266999995,1029.1942266999995,1029.2940669,None,1,1029.1942266999995,None,1029.2940669,None,1029.1942266999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,31,1,94,0,,,,,,,,,,,,0.9,1031.9947739,None,1031.9947739,None,,,,101,0,1030.7948868000003,1031.2942352999999,1031.2942352999999,1031.3942289999995,None,0,1031.2942352999999,None,1031.3942289999995,None,1031.2942352999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
